Season,name,position,team,total_points,bps,clean_sheets,bonus,influence,ict_index,minutes,goals_scored,threat,assists,creativity,value,selected
2020-21,Tyrone Mings,DEF,Aston Villa,5,25,1,0,15.8,3.0,90,0,2.0,0,11.7,5.3,993721
2020-21,Matt Targett,DEF,Aston Villa,6,26,1,0,19.6,5.1,90,0,6.0,0,25.1,4.6,272198
2020-21,Kieran Gibbs,DEF,West Brom,1,12,0,0,13.8,1.5,90,0,0.0,0,0.7,4.3,15155
2020-21,Kortney Hause,DEF,Aston Villa,5,21,1,0,16.0,1.9,90,0,2.0,0,1.1,4.4,3722
2020-21,Leif Davis,DEF,Leeds,1,4,0,0,2.8,0.3,18,0,0.0,0,0.3,3.9,97154
2020-21,Liam Cooper,DEF,Leeds,5,27,0,0,64.2,8.2,71,1,17.0,0,0.3,4.4,42277
2020-21,Stuart Dallas,DEF,Leeds,5,26,0,0,45.2,8.1,90,1,29.0,0,6.5,4.6,615705
2020-21,Luke Shaw,DEF,Man Utd,1,8,0,0,10.0,4.9,59,0,0.0,0,38.8,4.8,57939
2020-21,Alex Nicolao Telles,DEF,Man Utd,1,5,0,0,11.6,5.7,30,0,17.0,0,28.3,5.5,118180
2020-21,Pascal Struijk,DEF,Leeds,0,-1,0,0,0.0,0.2,45,0,4.0,0,1.9,3.9,156002
2020-21,Luke Ayling,DEF,Leeds,-1,18,0,0,23.6,5.1,90,0,26.0,0,0.9,4.5,287262
2020-21,Victor Lindelöf,DEF,Man Utd,7,21,0,0,48.2,8.1,90,1,33.0,0,0.1,4.8,115029
2020-21,Harry Maguire,DEF,Man Utd,1,12,0,0,23.6,6.6,90,0,41.0,0,1.1,5.4,259731
2020-21,Aaron Wan-Bissaka,DEF,Man Utd,1,11,0,0,34.8,3.5,90,0,0.0,0,0.4,5.4,650952
2020-21,Ezgjan Alioski,DEF,Leeds,-1,11,0,0,6.2,4.1,90,0,30.0,0,4.3,4.4,106920
2020-21,James Justin,DEF,Leicester,8,33,1,2,22.8,5.0,90,0,4.0,0,22.8,4.9,1741436
2020-21,Wesley Fofana,DEF,Leicester,10,32,1,1,11.8,3.4,90,0,12.0,1,10.3,5.0,43769
2020-21,Timothy Castagne,DEF,Leicester,1,8,0,0,9.4,1.1,59,0,0.0,0,2.0,5.7,389649
2020-21,Toby Alderweireld,DEF,Spurs,-1,18,0,0,27.8,4.4,90,0,4.0,0,11.7,5.4,124285
2020-21,Daniel Amartey,DEF,Leicester,1,4,0,0,2.4,0.3,30,0,0.0,0,0.6,3.9,60004
2020-21,Jonny Evans,DEF,Leicester,6,24,1,0,9.0,1.0,90,0,0.0,0,0.5,5.5,25212
2020-21,Serge Aurier,DEF,Spurs,1,6,0,0,2.4,1.4,63,0,2.0,0,9.3,5.2,169349
2020-21,Eric Dier,DEF,Spurs,0,13,0,0,22.0,3.1,90,0,4.0,0,5.3,5.0,360165
2020-21,Sergio Reguilón,DEF,Spurs,1,8,0,0,11.2,2.6,90,0,8.0,0,6.9,5.7,477292
2020-21,John Egan,DEF,Sheffield Utd,2,15,0,0,32.2,3.5,90,0,2.0,0,0.5,4.7,186552
2020-21,Ethan Ampadu,DEF,Chelsea,2,11,0,0,16.4,1.8,90,0,0.0,0,1.3,4.3,31369
2020-21,Joël Veltman,DEF,Brighton,1,5,0,0,3.2,0.8,45,0,0.0,0,5.2,4.3,38390
2020-21,Jayden Bogle,DEF,Sheffield Utd,7,16,0,0,40.0,5.7,36,1,17.0,0,0.1,4.3,4742
2020-21,Adam Webster,DEF,Brighton,2,11,0,0,15.6,4.9,90,0,30.0,0,3.7,4.4,136912
2020-21,Jack Robinson,DEF,Sheffield Utd,2,9,0,0,10.2,1.1,90,0,0.0,0,0.3,4.3,9981
2020-21,Ben White,DEF,Arsenal,2,11,0,0,3.2,0.7,71,0,0.0,0,3.8,4.4,105178
2020-21,George Baldock,DEF,Sheffield Utd,2,5,0,0,7.0,0.8,90,0,0.0,0,1.0,5.1,99444
2020-21,Lewis Dunk,DEF,Brighton,1,8,0,0,12.6,3.6,90,0,8.0,0,15.2,4.8,208698
2020-21,Enda Stevens,DEF,Sheffield Utd,2,9,0,0,14.4,1.9,90,0,4.0,0,0.9,5.1,91013
2020-21,Chris Basham,DEF,Sheffield Utd,1,10,0,0,28.2,3.1,90,0,2.0,0,1.0,4.7,58608
2020-21,Ciaran Clark,DEF,Newcastle,1,11,0,0,13.8,1.5,90,0,0.0,0,0.8,4.5,12040
2020-21,Joachim Andersen,DEF,Crystal Palace,-1,2,0,0,3.0,1.6,61,0,2.0,0,10.7,4.5,2477
2020-21,Michael Hector,DEF,Fulham,0,-1,0,0,2.0,0.2,25,0,0.0,0,0.0,4.2,11463
2020-21,Ola Aina,DEF,Fulham,2,16,0,0,20.4,4.0,90,0,0.0,0,19.3,4.5,27429
2020-21,DeAndre Yedlin,DEF,Newcastle,2,15,0,0,14.0,3.3,90,0,2.0,0,17.0,4.3,16099
2020-21,Antonee Robinson,DEF,Fulham,1,9,0,0,10.6,2.5,90,0,0.0,0,14.3,4.4,12893
2020-21,Federico Fernández,DEF,Newcastle,1,6,0,0,15.2,1.7,45,0,2.0,0,0.1,4.8,58929
2020-21,Paul Dummett,DEF,Newcastle,2,6,0,0,2.0,0.3,78,0,0.0,0,1.1,4.4,939
2020-21,Joe Bryan,DEF,Fulham,1,3,0,0,0.0,0.0,1,0,0.0,0,0.0,4.6,27152
2020-21,Tosin Adarabioyo,DEF,Fulham,7,27,0,2,26.0,4.7,90,0,10.0,1,11.1,4.5,4943
2020-21,Ben Godfrey,DEF,Everton,2,17,0,0,20.6,2.8,90,0,2.0,0,5.5,5.0,10672
2020-21,Michael Keane,DEF,Everton,2,12,0,0,18.8,2.3,90,0,3.0,0,0.9,5.1,401468
2020-21,Jonjoe Kenny,DEF,Everton,1,3,0,0,1.0,0.1,1,0,0.0,0,0.0,4.3,8212
2020-21,Rob Holding,DEF,Arsenal,-1,5,0,0,7.0,0.8,90,0,0.0,0,1.3,4.4,97938
2020-21,Yerry Mina,DEF,Everton,11,29,0,3,57.2,9.2,90,1,33.0,0,1.6,5.5,141968
2020-21,Seamus Coleman,DEF,Everton,1,3,0,0,0.0,0.0,7,0,0.0,0,0.0,4.8,44854
2020-21,Kieran Tierney,DEF,Arsenal,0,14,0,0,19.6,8.1,90,0,6.0,0,55.8,5.3,327723
2020-21,Ainsley Maitland-Niles,DEF,Arsenal,5,26,0,1,20.6,5.1,90,0,8.0,1,22.5,4.6,64025
2020-21,David Luiz Moreira Marinho,DEF,Arsenal,1,14,0,0,22.2,4.3,90,0,18.0,0,2.7,5.4,59159
2020-21,Mason Holgate,DEF,Everton,2,14,0,0,11.2,3.2,90,0,4.0,0,16.3,4.8,30465
2020-21,Ryan Bertrand,DEF,Leicester,2,6,0,0,9.2,1.3,90,0,2.0,0,1.9,5.0,77191
2020-21,João Pedro Cavaco Cancelo,DEF,Man City,8,27,1,2,20.0,4.1,90,0,9.0,0,11.8,5.5,313374
2020-21,Kyle Walker-Peters,DEF,Southampton,2,15,0,0,17.8,4.4,90,0,8.0,0,18.5,4.7,1009330
2020-21,John Stones,DEF,Man City,8,27,1,2,25.4,2.8,90,0,2.0,0,0.8,4.8,110702
2020-21,Rúben Santos Gato Alves Dias,DEF,Man City,9,28,1,3,21.0,2.2,90,0,0.0,0,0.8,5.6,311749
2020-21,Kyle Walker,DEF,Man City,8,27,1,2,20.0,2.3,90,0,0.0,0,2.7,6.2,857408
2020-21,Jannik Vestergaard,DEF,Leicester,2,15,0,0,30.0,5.3,90,0,21.0,0,1.6,5.0,1233843
2020-21,Jan Bednarek,DEF,Southampton,2,14,0,0,8.0,0.9,90,0,0.0,0,1.0,4.6,398669
2020-21,Gary Cahill,DEF,Crystal Palace,-1,9,0,0,9.2,1.3,90,0,2.0,0,1.3,4.5,11186
2020-21,Joel Matip,DEF,Liverpool,9,35,1,0,21.6,5.7,90,0,25.0,1,10.4,5.4,64564
2020-21,Nathaniel Clyne,DEF,Crystal Palace,-2,5,0,0,8.4,1.4,90,0,0.0,0,5.7,4.5,24289
2020-21,Trent Alexander-Arnold,DEF,Liverpool,9,32,1,0,29.2,6.5,90,0,7.0,1,28.8,7.2,1029122
2020-21,Patrick van Aanholt,DEF,Crystal Palace,-1,11,0,0,7.0,1.3,90,0,4.0,0,2.1,5.4,54118
2020-21,James Tomkins,DEF,Crystal Palace,0,4,0,0,3.0,0.3,27,0,0.0,0,0.0,4.5,1700
2020-21,Andrew Robertson,DEF,Liverpool,10,50,1,1,41.4,9.6,90,0,0.0,1,54.4,7.2,1425120
2020-21,Chris Basham,DEF,Sheffield Utd,1,13,0,0,5.8,1.6,90,0,7.0,0,2.8,4.7,60045
2020-21,Aaron Wan-Bissaka,DEF,Man Utd,1,10,0,0,16.0,2.1,90,0,2.0,0,3.1,5.4,665611
2020-21,Harry Maguire,DEF,Man Utd,1,17,0,0,17.6,1.9,90,0,0.0,0,1.0,5.4,267152
2020-21,Enda Stevens,DEF,Sheffield Utd,1,8,0,0,12.4,1.8,90,0,2.0,0,3.3,5.1,93518
2020-21,Jack Robinson,DEF,Sheffield Utd,0,6,0,0,7.2,1.0,90,0,0.0,0,2.8,4.3,10189
2020-21,Victor Lindelöf,DEF,Man Utd,4,23,0,0,38.4,4.9,90,0,0.0,1,10.5,4.8,109071
2020-21,Phil Jagielka,DEF,Sheffield Utd,-1,2,0,0,3.2,0.4,51,0,0.0,0,0.3,4.0,43603
2020-21,Alex Nicolao Telles,DEF,Man Utd,1,14,0,0,19.0,4.6,90,0,0.0,0,27.3,5.5,125416
2020-21,John Egan,DEF,Sheffield Utd,0,9,0,0,13.2,2.1,90,0,8.0,0,0.1,4.7,192626
2020-21,Ethan Ampadu,DEF,Chelsea,1,18,0,0,24.0,5.4,90,0,0.0,0,30.2,4.3,30989
2020-21,George Baldock,DEF,Sheffield Utd,1,13,0,0,12.6,3.1,90,0,2.0,0,16.0,5.1,103769
2020-21,Ahmed El Mohamady,DEF,Aston Villa,8,29,1,2,19.4,9.0,90,0,15.0,0,55.7,4.3,21705
2020-21,James Tarkowski,DEF,Burnley,6,24,1,0,26.2,4.2,90,0,4.0,0,11.3,5.3,170888
2020-21,Tyrone Mings,DEF,Aston Villa,6,22,1,0,11.6,4.2,90,0,10.0,0,20.5,5.3,914851
2020-21,Erik Pieters,DEF,Burnley,1,3,0,0,0.0,0.0,1,0,0.0,0,0.0,4.3,22537
2020-21,Matt Targett,DEF,Aston Villa,6,20,1,0,7.0,2.4,90,0,4.0,0,12.5,4.5,229771
2020-21,Charlie Taylor,DEF,Burnley,6,22,1,0,28.4,2.9,90,0,0.0,0,1.0,4.4,253122
2020-21,Ben Mee,DEF,Burnley,6,19,1,0,13.8,3.1,90,0,17.0,0,0.2,4.9,17528
2020-21,Matthew Lowton,DEF,Burnley,6,24,1,0,24.6,2.5,90,0,0.0,0,0.4,4.4,12174
2020-21,Kortney Hause,DEF,Aston Villa,6,18,1,0,7.0,1.3,90,0,6.0,0,0.0,4.4,3152
2020-21,Joachim Andersen,DEF,Crystal Palace,8,29,1,2,26.4,2.7,90,0,0.0,0,0.4,4.5,1692
2020-21,Tariq Lamptey,DEF,Brighton,6,22,1,0,0.0,0.4,77,0,2.0,0,2.4,4.8,812780
2020-21,Scott Dann,DEF,Crystal Palace,2,13,0,0,13.4,3.4,90,0,20.0,0,0.3,4.4,62389
2020-21,Ben Davies,DEF,Spurs,1,12,0,0,18.2,1.8,90,0,0.0,0,0.2,4.6,57024
2020-21,Sergio Reguilón,DEF,Spurs,1,4,0,0,3.2,0.5,14,0,2.0,0,0.0,5.7,464868
2020-21,Andrew Robertson,DEF,Liverpool,5,25,0,0,36.4,10.5,90,0,6.0,1,62.7,7.2,1369429
2020-21,Vladimir Coufal,DEF,West Ham,8,39,0,3,52.0,12.1,90,0,2.0,1,67.1,4.6,193953
2020-21,Toby Alderweireld,DEF,Spurs,1,17,0,0,26.2,3.6,90,0,0.0,0,10.0,5.4,119572
2020-21,Aaron Cresswell,DEF,West Ham,2,4,0,0,3.2,1.1,90,0,1.0,0,6.7,5.2,886573
2020-21,Joel Ward,DEF,Crystal Palace,6,31,0,1,38.8,7.1,90,0,2.0,1,29.9,4.3,56406
2020-21,Ben White,DEF,Arsenal,6,25,1,0,18.2,2.2,90,0,2.0,0,1.8,4.4,93842
2020-21,Serge Aurier,DEF,Spurs,1,12,0,0,30.8,3.1,90,0,0.0,0,0.3,5.2,151918
2020-21,Antonee Robinson,DEF,Fulham,5,28,1,0,19.6,4.7,90,0,4.0,0,22.9,4.4,11623
2020-21,Joël Veltman,DEF,Brighton,1,2,0,0,0.0,0.0,12,0,0.0,0,0.5,4.3,38765
2020-21,Adam Webster,DEF,Brighton,6,24,1,0,15.6,3.3,90,0,6.0,0,11.8,4.4,125038
2020-21,Patrick van Aanholt,DEF,Crystal Palace,2,13,0,0,8.2,2.7,90,0,6.0,0,12.8,5.4,61475
2020-21,Issa Diop,DEF,West Ham,2,15,0,0,19.4,2.0,90,0,0.0,0,0.3,4.4,39001
2020-21,Angelo Ogbonna,DEF,West Ham,2,11,0,0,13.0,1.4,90,0,0.0,0,0.7,4.9,129193
2020-21,Ola Aina,DEF,Fulham,6,27,1,0,10.8,1.3,90,0,0.0,0,2.1,4.5,24601
2020-21,Eric Dier,DEF,Spurs,1,10,0,0,20.4,2.7,90,0,7.0,0,0.0,5.0,308692
2020-21,Trent Alexander-Arnold,DEF,Liverpool,2,17,0,0,14.0,5.2,90,0,10.0,0,28.4,7.2,1014658
2020-21,Rhys Williams,DEF,Liverpool,2,14,0,0,16.8,3.1,90,0,0.0,0,14.5,4.0,6606
2020-21,Tosin Adarabioyo,DEF,Fulham,9,31,1,3,11.0,2.3,90,0,11.0,0,0.7,4.5,2372
2020-21,Lewis Dunk,DEF,Brighton,6,19,1,0,25.6,8.5,90,0,59.0,0,0.8,4.8,192851
2020-21,Luke Ayling,DEF,Leeds,1,19,0,0,24.2,5.4,90,0,18.0,0,11.8,4.5,298833
2020-21,Ryan Bertrand,DEF,Leicester,1,5,0,0,6.4,1.8,90,0,5.0,0,6.1,5.0,78050
2020-21,Christian Fuchs,DEF,Leicester,0,8,0,0,7.6,1.2,90,0,2.0,0,2.7,4.5,32924
2020-21,Michael Keane,DEF,Everton,6,24,1,0,30.2,6.3,90,0,33.0,0,0.0,5.1,379891
2020-21,Rob Holding,DEF,Arsenal,2,14,0,0,18.2,2.2,90,0,4.0,0,0.2,4.4,97987
2020-21,Kyle Walker-Peters,DEF,Southampton,2,16,0,0,10.6,3.5,90,0,8.0,0,16.1,4.7,1011200
2020-21,James Justin,DEF,Leicester,1,16,0,0,12.2,4.1,90,0,2.0,0,26.9,4.9,1782038
2020-21,Yerry Mina,DEF,Everton,6,22,1,0,16.2,5.4,90,0,37.0,0,0.3,5.5,136260
2020-21,Jamal Lewis,DEF,Newcastle,0,9,0,0,9.6,1.2,90,0,2.0,0,0.7,4.3,207878
2020-21,Jonjoe Kenny,DEF,Everton,1,3,0,0,0.0,0.1,1,0,0.0,0,0.5,4.3,8175
2020-21,Kieran Tierney,DEF,Arsenal,2,10,0,0,8.4,1.9,90,0,0.0,0,11.0,5.4,340689
2020-21,Cédric Soares,DEF,Arsenal,1,3,0,0,0.0,0.0,5,0,0.0,0,0.0,4.6,12905
2020-21,Federico Fernández,DEF,Newcastle,0,12,0,0,18.8,1.9,90,0,0.0,0,0.0,4.8,58530
2020-21,Jannik Vestergaard,DEF,Leicester,2,12,0,0,19.0,4.3,90,0,10.0,0,14.3,4.9,1126371
2020-21,Mason Holgate,DEF,Everton,14,34,1,3,50.0,9.4,90,1,33.0,0,10.8,4.8,5916
2020-21,Gabriel Magalhães,DEF,Arsenal,-1,6,0,0,7.0,1.7,61,0,0.0,0,10.2,5.1,854955
2020-21,David Luiz Moreira Marinho,DEF,Arsenal,1,4,0,0,5.2,0.5,25,0,0.0,0,0.0,5.5,58844
2020-21,Wesley Fofana,DEF,Leicester,1,20,0,0,43.8,6.3,90,0,18.0,0,1.3,5.0,47953
2020-21,Ciaran Clark,DEF,Newcastle,6,25,0,0,55.4,7.3,90,1,17.0,0,0.3,4.5,4828
2020-21,Liam Cooper,DEF,Leeds,1,16,0,0,19.8,3.9,90,0,19.0,0,0.3,4.4,43279
2020-21,Ezgjan Alioski,DEF,Leeds,8,32,0,1,55.8,11.1,90,1,21.0,0,34.1,4.4,71532
2020-21,Jan Bednarek,DEF,Southampton,1,14,0,0,21.8,2.4,90,0,0.0,0,1.9,4.6,349010
2020-21,Ben Godfrey,DEF,Everton,5,17,1,0,7.8,0.9,90,0,0.0,0,1.6,5.0,7087
2020-21,Emil Krafth,DEF,Newcastle,0,8,0,0,12.8,1.3,28,0,0.0,0,0.1,4.3,4806
2020-21,Stuart Dallas,DEF,Leeds,7,29,0,0,46.0,11.1,90,1,54.0,0,10.6,4.6,564237
2020-21,Ainsley Maitland-Niles,DEF,Arsenal,2,15,0,0,17.6,1.9,90,0,0.0,0,1.6,4.6,65103
2020-21,João Pedro Cavaco Cancelo,DEF,Man City,1,7,0,0,18.4,8.2,90,0,33.0,0,30.5,5.5,318251
2020-21,Kyle Walker,DEF,Man City,1,3,0,0,1.0,1.6,15,0,12.0,0,2.7,6.2,904810
2020-21,Rúben Santos Gato Alves Dias,DEF,Man City,0,8,0,0,9.2,5.0,90,0,36.0,0,4.8,5.6,322238
2020-21,Oluwasemilogo Adesewo Ibidapo Ajayi,DEF,West Brom,5,20,0,0,21.8,2.6,90,0,4.0,1,0.0,4.8,13540
2020-21,Kieran Gibbs,DEF,West Brom,1,10,0,0,16.2,1.7,90,0,0.0,0,0.6,4.3,14927
2020-21,Benjamin Mendy,DEF,Man City,2,14,0,0,6.0,1.7,74,0,6.0,0,5.3,5.9,163919
2020-21,Nathan Aké,DEF,Man City,1,8,0,0,14.0,2.0,90,0,2.0,0,4.1,5.4,260953
2020-21,Dara O'Shea,DEF,West Brom,2,12,0,0,35.4,3.6,90,0,0.0,0,0.1,4.3,12703
2020-21,Darnell Furlong,DEF,West Brom,2,7,0,0,4.4,0.9,90,0,4.0,0,0.1,4.5,18699
2020-21,Lee Peltier,DEF,West Brom,0,0,0,0,0.2,0.1,3,0,0.0,0,0.3,4.0,3810
2020-21,Benjamin Chilwell,DEF,Chelsea,5,27,0,1,38.6,8.8,90,0,2.0,1,47.8,6.2,2707806
2020-21,Kurt Zouma,DEF,West Ham,1,20,0,0,19.0,3.3,90,0,14.0,0,0.4,5.7,1844843
2020-21,Romain Saïss,DEF,Wolves,2,13,0,0,17.0,2.5,90,0,6.0,0,2.1,5.1,577790
2020-21,Willy Boly,DEF,Wolves,2,17,0,0,23.2,2.4,90,0,0.0,0,0.5,5.5,175409
2020-21,Conor Coady,DEF,Wolves,2,14,0,0,25.6,2.7,90,0,1.0,0,0.0,4.9,496455
2020-21,Reece James,DEF,Chelsea,1,11,0,0,12.6,4.7,90,0,11.0,0,23.1,5.3,1400542
2020-21,Thiago Thiago,DEF,Chelsea,1,15,0,0,29.4,3.2,90,0,2.0,0,0.8,5.5,275248
2020-21,Fernando Marçal,DEF,Wolves,2,13,0,0,19.0,3.2,90,0,0.0,0,12.9,4.8,9637
2020-21,Nélson Cabral Semedo,DEF,Wolves,1,12,0,0,25.0,4.1,90,0,13.0,0,3.2,5.5,215055
2020-21,Wesley Fofana,DEF,Leicester,6,31,1,0,31.4,3.3,90,0,0.0,0,1.8,5.0,49983
2020-21,Ben White,DEF,Arsenal,1,16,0,0,18.0,2.0,90,0,0.0,0,2.1,4.4,91951
2020-21,Ben Mee,DEF,Burnley,7,26,1,1,30.4,4.5,90,0,14.0,0,0.3,4.9,16308
2020-21,Héctor Bellerín,DEF,Arsenal,1,14,0,0,16.8,6.8,73,0,12.0,0,39.6,5.2,698336
2020-21,Christian Fuchs,DEF,Leicester,5,20,1,0,14.4,2.5,90,0,8.0,0,3.0,4.5,33383
2020-21,Matthew Lowton,DEF,Burnley,8,28,1,2,23.8,2.5,90,0,0.0,0,1.6,4.4,8919
2020-21,Joël Veltman,DEF,Brighton,1,10,0,0,21.6,2.7,90,0,2.0,0,3.5,4.3,35756
2020-21,James Tarkowski,DEF,Burnley,6,24,1,0,24.0,3.5,90,0,11.0,0,0.0,5.3,172185
2020-21,Ainsley Maitland-Niles,DEF,Arsenal,1,6,0,0,4.6,1.6,16,0,0.0,0,10.9,4.7,66378
2020-21,Charlie Taylor,DEF,Burnley,6,24,1,0,13.8,3.3,90,0,18.0,0,1.3,4.4,230127
2020-21,Lewis Dunk,DEF,Brighton,1,14,0,0,13.4,2.3,90,0,8.0,0,1.3,4.8,193847
2020-21,Dan Burn,DEF,Brighton,0,7,0,0,11.8,2.7,90,0,0.0,0,15.1,4.3,28375
2020-21,Gabriel Magalhães,DEF,Arsenal,2,7,0,0,19.0,4.5,90,0,26.0,0,0.3,5.1,896140
2020-21,Rob Holding,DEF,Arsenal,2,12,0,0,18.0,3.2,90,0,13.0,0,0.6,4.4,99927
2020-21,James Justin,DEF,Leicester,11,44,1,2,48.4,11.1,90,0,8.0,1,54.2,4.9,1768433
2020-21,Kieran Tierney,DEF,Arsenal,2,19,0,0,15.8,6.6,90,0,23.0,0,27.3,5.4,355156
2020-21,Jonny Evans,DEF,Leicester,5,25,1,0,10.8,1.1,90,0,0.0,0,0.3,5.5,32917
2020-21,Ola Aina,DEF,Fulham,2,13,0,0,19.8,3.0,90,0,0.0,0,10.3,4.5,22445
2020-21,Neco Williams,DEF,Liverpool,1,3,0,0,3.0,2.5,22,0,20.0,0,1.9,3.9,411551
2020-21,Joachim Andersen,DEF,Crystal Palace,1,5,0,0,10.0,1.0,90,0,0.0,0,0.1,4.5,1226
2020-21,Joe Bryan,DEF,Fulham,1,5,0,0,2.2,0.2,2,0,0.0,0,0.0,4.7,28308
2020-21,Andrew Robertson,DEF,Liverpool,2,17,0,0,15.2,5.2,90,0,8.0,0,29.0,7.2,1436427
2020-21,Antonee Robinson,DEF,Fulham,2,16,0,0,31.2,4.7,90,0,0.0,0,15.8,4.4,9931
2020-21,Tosin Adarabioyo,DEF,Fulham,2,12,0,0,27.6,4.6,90,0,8.0,0,10.3,4.5,1985
2020-21,Joel Matip,DEF,Liverpool,1,16,0,0,20.8,2.1,45,0,0.0,0,0.5,5.4,107286
2020-21,Trent Alexander-Arnold,DEF,Liverpool,2,11,0,0,14.2,3.5,67,0,2.0,0,18.5,7.2,1023238
2020-21,Sergio Reguilón,DEF,Spurs,2,12,0,0,13.8,3.8,83,0,18.0,0,5.9,5.7,471904
2020-21,Ben Davies,DEF,Spurs,1,2,0,0,0.8,0.2,6,0,0.0,0,0.9,4.7,59104
2020-21,Eric Dier,DEF,Spurs,2,5,0,0,17.0,3.3,90,0,15.0,0,1.3,5.0,298185
2020-21,Serge Aurier,DEF,Spurs,2,8,0,0,5.2,2.9,90,0,6.0,0,17.4,5.2,149474
2020-21,Toby Alderweireld,DEF,Spurs,2,13,0,0,23.4,3.8,90,0,0.0,0,14.1,5.4,118485
2020-21,Gary Cahill,DEF,Crystal Palace,2,15,0,0,15.8,4.3,90,0,6.0,0,21.4,4.5,9884
2020-21,Patrick van Aanholt,DEF,Crystal Palace,2,16,0,0,16.0,2.9,90,0,10.0,0,2.6,5.4,63647
2020-21,Nathaniel Clyne,DEF,Crystal Palace,2,11,0,0,9.0,1.0,90,0,0.0,0,0.9,4.5,25770
2020-21,Jannik Vestergaard,DEF,Leicester,7,28,1,1,18.2,2.9,90,0,10.0,0,1.1,4.8,1001949
2020-21,Enda Stevens,DEF,Sheffield Utd,0,4,0,0,9.8,2.8,90,0,2.0,0,16.1,5.1,97055
2020-21,John Egan,DEF,Sheffield Utd,1,9,0,0,16.4,2.4,90,0,7.0,0,0.5,4.8,200129
2020-21,Jan Bednarek,DEF,Southampton,12,43,1,3,41.0,5.6,90,0,4.0,1,10.8,4.5,268062
2020-21,George Baldock,DEF,Sheffield Utd,1,7,0,0,13.6,1.5,90,0,0.0,0,1.0,5.1,110112
2020-21,Kyle Walker-Peters,DEF,Southampton,6,27,1,0,11.8,1.7,90,0,3.0,0,2.3,4.6,1007596
2020-21,Ryan Bertrand,DEF,Leicester,6,26,1,0,11.6,1.8,90,0,0.0,0,6.8,5.0,76907
2020-21,Phil Jagielka,DEF,Sheffield Utd,1,15,0,0,12.2,1.3,90,0,0.0,0,0.7,4.0,41876
2020-21,Ethan Ampadu,DEF,Chelsea,1,8,0,0,8.8,1.0,90,0,0.0,0,1.3,4.3,31258
2020-21,Chris Basham,DEF,Sheffield Utd,1,6,0,0,13.8,1.8,69,0,2.0,0,2.0,4.7,63043
2020-21,Benjamin Chilwell,DEF,Chelsea,2,8,0,0,8.6,1.7,90,0,2.0,0,6.1,6.2,2725434
2020-21,Mason Holgate,DEF,Everton,6,23,1,0,22.0,2.3,90,0,0.0,0,0.8,4.8,5299
2020-21,Kurt Zouma,DEF,West Ham,2,13,0,0,31.6,7.3,90,0,19.0,0,22.2,5.7,1779480
2020-21,Thiago Thiago,DEF,Chelsea,1,14,0,0,20.2,2.1,90,0,0.0,0,1.2,5.5,276108
2020-21,Ben Godfrey,DEF,Everton,7,26,1,1,14.2,1.5,90,0,0.0,0,1.0,5.0,5761
2020-21,Reece James,DEF,Chelsea,1,6,0,0,16.8,5.4,90,0,32.0,0,5.3,5.3,1340242
2020-21,Jonjoe Kenny,DEF,Everton,1,2,0,0,1.0,0.2,1,0,0.0,0,1.0,4.3,8164
2020-21,Michael Keane,DEF,Everton,6,23,1,0,18.0,3.6,90,0,18.0,0,0.1,5.1,386932
2020-21,Yerry Mina,DEF,Everton,6,21,1,0,16.2,2.5,90,0,8.0,0,0.3,5.5,136805
2020-21,Kyle Walker,DEF,Man City,7,29,1,1,11.6,2.4,90,0,0.0,0,12.7,6.2,837142
2020-21,João Pedro Cavaco Cancelo,DEF,Man City,6,23,1,0,12.4,3.4,90,0,4.0,0,17.9,5.5,276597
2020-21,Fernando Luiz Rosa,DEF,Man City,5,23,1,0,6.8,1.9,90,0,9.0,0,3.2,5.4,50222
2020-21,Victor Lindelöf,DEF,Man Utd,6,24,1,0,6.2,2.8,90,0,11.0,0,10.4,4.8,91004
2020-21,Rúben Santos Gato Alves Dias,DEF,Man City,6,25,1,0,13.0,1.4,90,0,0.0,0,0.8,5.6,247154
2020-21,John Stones,DEF,Man City,8,30,1,2,14.8,1.6,90,0,0.0,0,1.3,4.8,41103
2020-21,Aaron Wan-Bissaka,DEF,Man Utd,6,25,1,0,20.8,2.2,90,0,0.0,0,1.0,5.4,631254
2020-21,Luke Shaw,DEF,Man Utd,9,36,1,3,18.8,4.8,90,0,0.0,0,29.3,4.8,44054
2020-21,Harry Maguire,DEF,Man Utd,5,21,1,0,24.6,2.9,90,0,4.0,0,0.6,5.4,243088
2020-21,Emil Krafth,DEF,Newcastle,2,11,0,0,5.6,1.2,79,0,4.0,0,2.8,4.3,4582
2020-21,Jamal Lewis,DEF,Newcastle,1,1,0,0,8.2,0.9,68,0,0.0,0,1.0,4.3,202764
2020-21,Dara O'Shea,DEF,West Brom,1,14,0,0,23.4,2.9,90,0,4.0,0,1.8,4.3,12819
2020-21,Darnell Furlong,DEF,West Brom,7,21,0,1,41.8,7.3,90,1,19.0,0,12.3,4.5,15020
2020-21,DeAndre Yedlin,DEF,Newcastle,1,3,0,0,2.0,0.2,4,0,0.0,0,0.0,4.3,16198
2020-21,Ciaran Clark,DEF,Newcastle,2,17,0,0,25.2,3.8,90,0,2.0,0,10.4,4.5,4549
2020-21,Branislav Ivanovic,DEF,West Brom,0,12,0,0,10.4,1.1,90,0,0.0,0,0.5,4.5,11126
