Season,name,position,team,total_points,bps,influence,goals_scored,ict_index,bonus,threat,minutes,creativity,assists,value,clean_sheets,selected
,Solomon March,MID,,3,8,14.0,0,2.7,0,2.0,90,11.2,0,50,1,98670
,Tomas Soucek,MID,,2,14,22.4,0,2.8,0,4.0,90,2.0,0,53,1,1623913
,Morgan Gibbs-White,MID,,1,9,9.2,0,4.2,0,0.0,30,33.0,0,49,0,570
,Kamil Grosicki,MID,,2,10,1.6,0,2.6,0,13.0,68,11.5,0,53,0,2332
,Romaine Sawyers,MID,,2,10,5.6,0,1.8,0,1.0,90,11.5,0,48,0,2804
,Fabio Silva,FWD,,6,25,33.0,1,12.6,1,73.0,90,19.8,0,52,0,113342
,Robert Snodgrass,MID,,2,13,15.2,0,4.1,0,24.0,90,1.7,0,57,0,6389
,Rúben Diogo da Silva Neves,MID,,1,11,1.8,0,1.2,0,9.0,59,0.8,0,52,0,115926
,Hal Robson-Kanu,FWD,,1,-2,0.0,0,0.0,0,0.0,21,0.0,0,52,0,6408
,Matheus Pereira,MID,,15,48,74.0,2,13.9,3,41.0,81,24.4,0,56,0,50842
,João Filipe Iria Santos Moutinho,MID,,2,10,7.6,0,1.8,0,0.0,78,10.8,0,52,0,71657
,Callum Robinson,FWD,,9,25,7.0,0,5.1,1,43.0,90,0.7,2,54,0,51275
,Leander Dendoncker,MID,,1,4,9.0,0,7.9,0,21.0,90,49.1,0,47,0,44980
,Jake Livermore,MID,,2,6,15.4,0,2.6,0,0.0,90,10.5,0,47,0,3961
,Patrick Cutrone,FWD,,1,2,0.0,0,0.2,0,4.0,11,0.0,0,60,0,1989
,Pedro Lomba Neto,MID,,2,19,19.8,0,11.8,0,16.0,90,82.5,0,60,0,935298
,Adama Traoré,MID,,2,12,18.0,0,9.0,0,33.0,90,38.8,0,61,0,420042
,Cheikhou Kouyaté,MID,,3,8,9.6,0,1.2,0,2.0,90,0.4,0,50,1,38251
,James McArthur,MID,,3,18,15.8,0,3.9,0,22.0,90,1.3,0,52,1,11229
,Andros Townsend,MID,,3,13,11.8,0,4.5,0,3.0,90,30.2,0,57,1,112831
,Eberechi Eze,MID,,3,14,17.0,0,5.6,0,1.0,90,37.5,0,58,1,81540
,Jordan Ayew,FWD,,1,2,0.4,0,1.8,0,18.0,9,0.0,0,56,0,124330
,Daniel Ceballos Fernández,MID,,3,18,12.6,0,2.7,0,0.0,68,14.3,0,47,1,72026
,Luka Milivojevic,MID,,3,7,8.4,0,0.9,0,0.0,89,0.9,0,56,1,17500
,Edward Nketiah,FWD,,1,1,0.0,0,0.3,0,4.0,9,0.5,0,55,0,46549
,Wilfried Zaha,MID,,3,6,5.4,0,4.0,0,32.0,90,2.9,0,74,1,1566937
,Nicolas Pépé,MID,,1,5,1.2,0,0.7,0,3.0,25,3.0,0,76,0,52028
,Granit Xhaka,MID,,3,18,28.4,0,4.4,0,8.0,90,7.3,0,52,1,36440
,Christian Benteke,FWD,,2,6,8.0,0,7.6,0,53.0,80,14.6,0,55,1,81607
,Emile Smith Rowe,MID,,3,9,6.6,0,2.6,0,14.0,90,5.3,0,44,1,408204
,Thomas Partey,MID,,1,4,14.4,0,2.6,0,0.0,21,11.9,0,49,0,21688
,Bukayo Saka,MID,,3,16,17.0,0,8.4,0,26.0,90,41.1,0,53,1,1292064
,James McCarthy,MID,,1,3,0.0,0,0.0,0,0.0,1,0.0,0,43,0,94689
,Alexandre Lacazette,FWD,,2,7,0.4,0,1.0,0,6.0,80,3.8,0,83,1,1080368
,Pierre-Emerick Aubameyang,MID,,3,11,12.2,0,5.0,0,29.0,90,8.3,0,113,1,575850
,Josh Onomah,MID,,1,3,0.0,0,0.0,0,0.0,1,0.0,0,46,0,2840
,Moussa Sissoko,MID,,2,15,16.6,0,6.4,0,43.0,90,4.1,0,48,0,40061
,Harry Winks,MID,,2,13,11.8,0,4.0,0,15.0,74,13.2,0,52,0,8166
,Aboubakar Kamara,MID,,1,3,2.0,0,1.3,0,0.0,4,10.6,0,48,0,3736
,Harrison Reed,MID,,2,12,23.2,0,3.7,0,0.0,90,13.9,0,44,0,48570
,Harry Kane,FWD,,8,28,41.6,1,8.9,2,36.0,90,11.8,0,110,0,4087630
,Tanguy Ndombele,MID,,2,20,18.2,0,5.0,0,3.0,80,28.8,0,59,0,49784
,Ruben Loftus-Cheek,MID,,2,0,2.0,0,7.4,0,67.0,90,4.7,0,59,0,13707
,Heung-Min Son,MID,,2,-4,7.0,0,7.3,0,58.0,90,7.8,0,98,0,5186954
,Bobby Decordova-Reid,FWD,,2,17,9.8,0,4.4,0,18.0,90,16.3,0,53,0,66360
,Ademola Lookman,MID,,4,17,23.2,0,6.3,0,4.0,23,35.5,1,50,0,74364
,Carlos Vinicius Alves Morais,FWD,,1,1,0.0,0,0.0,0,0.0,9,0.0,0,69,0,6118
,Erik Lamela,MID,,1,4,1.2,0,0.3,0,0.0,15,1.7,0,57,0,8700
,Pierre-Emile Højbjerg,MID,,1,5,12.0,0,2.7,0,11.0,90,4.2,0,49,0,66252
,André-Frank Zambo Anguissa,MID,,1,13,20.8,0,5.9,0,26.0,90,12.6,0,45,0,174413
,Ivan Ricardo Neves Abreu Cavaleiro,MID,,8,26,36.0,1,7.2,1,18.0,85,18.3,0,53,0,8547
,Rodrigo Hernandez,MID,,3,15,17.8,0,2.9,0,4.0,90,7.2,0,54,1,35580
,Leandro Trossard,MID,,2,12,11.4,0,5.1,0,12.0,85,27.1,0,57,0,52936
,Riyad Mahrez,MID,,3,8,7.2,0,5.7,0,8.0,66,41.9,0,81,1,317914
,Bernardo Mota Veiga de Carvalho e Silva,MID,,3,19,13.2,0,5.5,0,12.0,90,29.7,0,74,1,59225
,Neal Maupay,FWD,,1,1,0.0,0,0.8,0,8.0,22,0.0,0,61,0,200504
,Alexis Mac Allister,MID,,2,10,14.8,0,3.1,0,3.0,90,12.8,0,53,0,2882
,Gabriel Fernando de Jesus,FWD,,1,1,2.2,0,0.4,0,0.0,23,1.5,0,91,0,121669
,Percy Tau,MID,,2,12,6.4,0,2.4,0,6.0,67,11.4,0,55,0,1431
,Kevin De Bruyne,MID,,6,23,44.6,0,17.9,0,89.0,90,45.7,1,118,1,2880709
,Solomon March,MID,,1,2,10.0,0,1.0,0,0.0,22,0.4,0,50,0,107236
,Phil Foden,MID,,11,35,41.2,1,12.8,3,53.0,81,33.8,0,62,1,548509
,Ilkay Gündogan,MID,,3,15,11.8,0,6.0,0,31.0,90,17.3,0,54,1,350015
,Davy Pröpper,MID,,2,5,4.2,0,1.4,0,9.0,67,0.7,0,48,0,2814
,Raheem Sterling,MID,,-1,-9,0.0,0,2.4,0,26.0,8,0.3,0,114,0,382374
,Reda Khadra,MID,,1,3,0.0,0,0.2,0,2.0,4,0.0,0,45,0,0
,Abdoulaye Doucouré,MID,,1,9,7.0,0,1.4,0,4.0,90,2.8,0,53,0,83495
,Bruno Miguel Borges Fernandes,MID,,2,13,20.2,0,9.2,0,41.0,88,30.9,0,113,1,4398545
,Vitor Ferreira,MID,,1,3,1.2,0,0.3,0,0.0,4,1.4,0,48,0,3533
,Gylfi Sigurdsson,MID,,2,4,2.6,0,1.8,0,0.0,75,15.4,0,68,0,201956
,James Rodríguez,MID,,2,15,9.6,0,4.2,0,4.0,85,28.8,0,77,0,718228
,Richarlison de Andrade,FWD,,1,0,1.2,0,0.2,0,0.0,14,0.3,0,78,0,326414
,Morgan Gibbs-White,MID,,2,6,2.0,0,0.8,0,2.0,63,3.8,0,49,0,593
,Robbie Brady,MID,,3,7,4.6,0,1.8,0,12.0,64,1.1,0,50,1,10196
,Johann Berg Gudmundsson,MID,,2,7,5.8,0,1.6,0,8.0,90,2.6,0,54,0,2903
,Patrick Cutrone,FWD,,1,3,0.0,0,0.0,0,0.0,12,0.0,0,60,0,2787
,André Filipe Tavares Gomes,MID,,4,11,22.8,0,3.9,0,0.0,26,15.7,1,53,0,17654
,Nemanja Matic,MID,,3,17,11.8,0,2.6,0,0.0,90,13.9,0,48,1,16117
,João Filipe Iria Santos Moutinho,MID,,2,16,13.6,0,4.2,0,0.0,85,28.4,0,52,0,72855
,Chris Wood,FWD,,2,4,1.6,0,3.7,0,20.0,79,15.1,0,62,0,156016
,Leander Dendoncker,MID,,2,11,2.0,0,3.8,0,29.0,90,7.4,0,47,0,48159
,Fabio Silva,FWD,,2,4,0.2,0,2.5,0,24.0,77,0.8,0,52,0,155441
,Josh Brownhill,MID,,2,8,2.6,0,0.7,0,3.0,90,1.7,0,49,0,4793
,Tom Davies,MID,,2,17,7.4,0,1.0,0,0.0,63,2.3,0,52,0,7438
,Matej Vydra,FWD,,1,-2,0.0,0,2.4,0,28.0,10,0.2,0,48,0,45067
,Pedro Lomba Neto,MID,,2,21,18.8,0,11.2,0,32.0,90,61.3,0,60,0,1454295
,Dwight McNeil,MID,,1,2,2.6,0,0.4,0,0.0,25,0.9,0,57,0,23787
,Edinson Cavani,FWD,,2,9,6.2,0,7.3,0,45.0,90,21.8,0,78,1,158336
,Marcus Rashford,MID,,6,24,21.8,0,5.8,0,16.0,79,20.2,1,96,1,1276859
,Scott McTominay,MID,,1,4,7.2,0,0.7,0,0.0,1,0.0,0,49,0,139567
,Jay Rodriguez,FWD,,1,2,0.0,0,0.1,0,2.0,2,0.3,0,58,0,18618
,Paul Pogba,MID,,11,41,56.8,1,10.4,3,21.0,90,26.3,0,77,1,104556
,Rúben Diogo da Silva Neves,MID,,7,29,53.8,1,9.4,0,26.0,90,14.6,0,52,0,122973
,Ashley Westwood,MID,,1,7,4.0,0,0.5,0,0.0,90,1.3,0,53,0,37142
,Ashley Barnes,FWD,,2,3,0.0,0,2.4,0,3.0,87,21.6,0,60,0,29389
,Mason Greenwood,MID,,1,3,0.2,0,0.1,0,0.0,10,0.8,0,71,0,158382
,Alex Iwobi,MID,,8,30,49.2,1,11.1,1,56.0,90,6.0,0,59,0,21652
,Anthony Martial,FWD,,2,3,4.6,0,9.3,0,72.0,90,16.1,0,88,1,651853
,Jeff Hendrick,MID,,2,16,14.4,0,3.1,0,0.0,90,16.7,0,46,0,169389
,John Fleck,MID,,3,17,13.8,0,5.5,0,12.0,90,29.2,0,56,1,11368
,Rhian Brewster,FWD,,1,1,0.0,0,1.8,0,15.0,39,4.3,0,45,0,764093
,Oliver Norwood,MID,,3,13,10.0,0,1.8,0,0.0,90,8.3,0,46,1,12933
,Andy Carroll,FWD,,1,3,0.4,0,0.1,0,0.0,13,0.5,0,52,0,49567
,Ryan Fraser,MID,,-2,-7,0.0,0,1.3,0,0.0,44,17.0,0,56,0,13125
,Callum Wilson,FWD,,2,-3,0.4,0,3.0,0,27.0,90,2.2,0,66,0,2230524
,Matt Ritchie,MID,,1,3,0.6,0,0.2,0,0.0,16,0.9,0,49,0,6720
,Oliver Burke,MID,,1,5,3.2,0,9.9,0,62.0,58,33.5,0,43,0,200892
,Sean Longstaff,MID,,2,5,1.8,0,0.5,0,0.0,90,3.0,0,47,0,9739
,Jacob Murphy,MID,,1,4,3.2,0,1.1,0,8.0,6,0.0,0,49,0,6518
,Isaac Hayden,MID,,1,0,13.4,0,3.7,0,22.0,90,1.2,0,47,0,5899
,Billy Sharp,FWD,,5,22,31.4,1,6.1,1,19.0,31,10.4,0,55,0,9179
,John Lundstram,MID,,3,14,8.0,0,7.7,0,38.0,90,31.1,0,49,1,121807
,Ben Osborn,MID,,3,17,21.2,0,6.3,0,6.0,90,35.3,0,48,1,3012
,David McGoldrick,FWD,,1,3,7.4,0,5.4,0,36.0,90,10.1,0,52,1,266193
,Danny Ings,FWD,,9,39,45.6,1,9.3,3,26.0,76,20.9,0,83,1,430091
,James Milner,MID,,1,4,2.8,0,0.9,0,2.0,13,4.6,0,53,0,8887
,Jordan Henderson,MID,,2,15,17.8,0,2.4,0,4.0,90,1.7,0,54,0,131745
,Roberto Firmino,FWD,,2,8,4.6,0,4.4,0,26.0,90,13.7,0,93,0,366674
,Nathan Tella,MID,,1,-1,0.0,0,0.0,0,1.0,58,0.7,0,44,0,31618
,James Ward-Prowse,MID,,6,21,29.2,0,4.1,0,0.0,90,11.4,1,63,1,1174491
,Stuart Armstrong,MID,,3,12,13.4,0,3.5,0,10.0,90,11.7,0,55,1,41912
,Thiago Alcántara do Nascimento,MID,,1,9,11.6,0,6.4,0,34.0,90,18.4,0,57,0,70673
,Daniel N'Lundulu,FWD,,1,1,1.0,0,0.5,0,4.0,13,0.4,0,45,0,11334
,Alex Oxlade-Chamberlain,MID,,1,4,1.4,0,0.4,0,0.0,56,2.3,0,63,0,3782
,Theo Walcott,MID,,3,7,3.2,0,0.5,0,1.0,81,1.2,0,58,1,86950
,Xherdan Shaqiri,MID,,0,1,6.6,0,3.6,0,3.0,33,26.5,0,64,0,4050
,Moussa Djenepo,MID,,1,1,2.2,0,0.3,0,1.0,31,0.1,0,54,0,5617
,Fabio Henrique Tavares,MID,,2,12,17.2,0,2.0,0,0.0,90,2.4,0,54,0,79897
,Ibrahima Diallo,MID,,3,9,10.2,0,1.3,0,0.0,90,2.5,0,45,1,1779
,Georginio Wijnaldum,MID,,2,14,8.0,0,3.6,0,22.0,90,6.4,0,53,0,129494
,Mohamed Salah,MID,,2,-1,4.2,0,4.5,0,24.0,90,17.1,0,126,0,3563431
,Sadio Mané,MID,,2,6,22.8,0,14.6,0,94.0,90,29.3,0,119,0,624281
,Phil Foden,MID,,14,39,53.8,1,12.9,3,31.0,85,44.0,1,62,1,247180
,Raheem Sterling,MID,,5,22,6.4,0,4.2,0,10.0,90,25.9,1,114,0,320067
,Riyad Mahrez,MID,,1,3,0.0,0,0.1,0,0.0,4,0.5,0,82,0,319413
,Rodrigo Hernandez,MID,,2,14,28.0,0,6.8,0,35.0,90,4.5,0,54,0,34609
,Ilkay Gündogan,MID,,9,27,44.4,1,10.1,1,41.0,74,15.5,0,54,1,31194
,Hakim Ziyech,MID,,2,5,3.4,0,3.9,0,18.0,63,17.3,0,81,0,182681
,Billy Gilmour,MID,,1,5,5.2,0,0.7,0,0.0,26,1.8,0,44,0,8850
,Sergio Agüero,FWD,,1,3,0.0,0,0.0,0,0.0,4,0.0,0,103,0,112496
,Christian Pulisic,MID,,1,13,14.2,0,3.8,0,10.0,90,14.0,0,82,0,187321
,Callum Hudson-Odoi,MID,,7,27,43.0,1,9.1,1,21.0,26,27.3,0,57,0,20152
,Kevin De Bruyne,MID,,13,38,47.8,1,12.4,2,39.0,85,37.0,1,117,1,1503436
,Mason Mount,MID,,2,11,13.0,0,5.8,0,4.0,90,40.6,0,69,0,421575
,Mateo Kovacic,MID,,1,6,0.0,0,1.4,0,9.0,76,4.6,0,53,0,19321
,N'Golo Kanté,MID,,1,8,9.8,0,1.4,0,0.0,63,3.8,0,49,0,244470
,Timo Werner,FWD,,2,7,2.4,0,3.9,0,32.0,90,4.3,0,92,0,982688
,Kai Havertz,MID,,4,15,16.6,0,4.7,0,18.0,13,12.2,1,82,0,218820
,Bernardo Mota Veiga de Carvalho e Silva,MID,,1,18,18.0,0,10.2,0,55.0,90,29.0,0,74,0,40691
,Wilfred Ndidi,MID,,2,20,23.8,0,2.6,0,0.0,90,1.8,0,48,0,47990
,Jacob Murphy,MID,,1,5,5.4,0,0.8,0,2.0,26,0.3,0,49,0,4271
,Youri Tielemans,MID,,7,24,42.0,1,5.7,1,10.0,90,5.1,0,64,0,163768
,James Maddison,MID,,10,27,36.6,1,9.5,2,21.0,78,37.3,0,72,1,404886
,Sean Longstaff,MID,,2,13,5.2,0,1.8,0,10.0,90,2.8,0,47,0,7004
,Marc Albrighton,MID,,5,17,31.8,0,5.5,0,10.0,90,13.1,1,53,0,9123
,Miguel Almirón,MID,,2,4,0.0,0,0.5,0,1.0,63,3.9,0,56,0,30506
,Matthew Longstaff,MID,,2,14,9.0,0,1.8,0,2.0,90,7.3,0,49,0,1487
,Jonjo Shelvey,MID,,1,3,0.8,0,0.5,0,4.0,25,0.2,0,53,0,10276
,Joelinton Cássio Apolinário de Lira,FWD,,2,5,8.6,0,3.0,0,17.0,64,3.9,0,57,0,37919
,Harvey Barnes,MID,,2,0,6.4,0,4.3,0,33.0,90,3.8,0,67,0,339816
,Jamie Vardy,FWD,,5,17,22.0,0,5.0,0,6.0,90,21.9,1,102,0,2242578
,Andy Carroll,FWD,,8,29,38.0,1,8.2,3,43.0,11,1.3,0,52,0,20697
,Callum Wilson,FWD,,2,5,3.8,0,1.0,0,4.0,90,1.8,0,65,0,1104459
,Matt Ritchie,MID,,2,9,15.8,0,5.6,0,0.0,90,39.7,0,49,0,3422
,Grady Diangana,MID,,1,3,0.0,0,0.2,0,2.0,45,0.5,0,51,0,17603
,Conor Gallagher,MID,,1,10,17.8,0,3.2,0,9.0,90,4.8,0,55,0,9071
,Alexandre Lacazette,FWD,,12,53,87.6,2,21.5,2,95.0,90,32.3,0,82,1,256906
,Romaine Sawyers,MID,,2,17,15.4,0,2.0,0,0.0,90,4.8,0,48,0,2636
,Matt Phillips,MID,,2,9,12.8,0,5.8,0,19.0,80,26.6,0,51,0,3944
,Daniel Ceballos Fernández,MID,,2,20,25.0,0,6.2,0,1.0,90,36.3,0,47,1,70937
,Charlie Austin,FWD,,1,-2,2.4,0,2.0,0,16.0,45,1.8,0,51,0,15683
,Joseph Willock,MID,,1,0,0.0,0,0.4,0,6.0,13,0.3,0,47,0,5698
,Granit Xhaka,MID,,3,14,7.8,0,1.2,0,0.0,90,4.4,0,52,1,33959
,Bukayo Saka,MID,,8,23,42.6,1,13.9,0,78.0,70,17.9,0,52,1,424772
,Willian Borges Da Silva,MID,,1,9,9.6,0,5.7,0,21.0,19,26.4,0,76,0,236445
,Emile Smith Rowe,MID,,9,32,25.6,0,7.6,0,26.0,76,23.9,2,44,1,36415
,Matheus Pereira,MID,,2,17,13.4,0,4.8,0,2.0,90,33.0,0,56,0,52215
,Rekeem Harper,MID,,1,4,4.2,0,1.2,0,7.0,9,0.5,0,43,0,43953
,Callum Robinson,FWD,,2,15,17.2,0,5.4,0,2.0,90,34.6,0,54,0,33298
,Pierre-Emerick Aubameyang,MID,,3,8,7.6,0,4.5,0,32.0,90,5.5,0,114,1,569293
,Neal Maupay,FWD,,7,30,35.8,1,7.7,1,39.0,90,2.3,0,61,0,152478
,Vitor Ferreira,MID,,2,13,1.6,0,3.3,0,18.0,63,13.8,0,48,0,2416
,Yves Bissouma,MID,,0,1,6.4,0,0.8,0,0.0,45,1.2,0,45,0,228627
,Adam Lallana,MID,,1,5,5.2,0,0.6,0,0.0,21,0.6,0,62,0,22915
,Aaron Connolly,FWD,,5,27,37.0,1,8.7,0,50.0,45,0.0,0,52,0,28722
,Andi Zeqiri,FWD,,1,0,0.4,0,5.0,0,49.0,45,0.8,0,50,0,3883
,Solomon March,MID,,2,7,16.4,0,8.4,0,22.0,90,45.9,0,50,0,115849
,Owen Otasowie,MID,,1,0,0.2,0,0.4,0,4.0,3,0.0,0,45,0,2075
,Davy Pröpper,MID,,1,7,6.8,0,0.9,0,0.0,45,2.2,0,48,0,2558
,Rúben Diogo da Silva Neves,MID,,10,32,49.4,1,8.8,3,27.0,90,11.7,0,52,0,91261
,Adama Traoré,MID,,5,28,22.0,0,5.8,0,6.0,90,30.2,1,61,0,429615
,João Filipe Iria Santos Moutinho,MID,,2,11,13.4,0,5.0,0,9.0,90,27.2,0,52,0,73196
,Pedro Lomba Neto,MID,,5,20,8.2,0,3.9,0,23.0,90,8.1,1,60,0,1204316
,Fabio Silva,FWD,,2,7,3.2,0,3.3,0,18.0,86,11.3,0,52,0,72231
,Leandro Trossard,MID,,11,32,48.2,0,11.4,3,20.0,90,45.3,2,57,0,49833
,Wilfried Zaha,MID,,3,14,13.0,0,8.3,0,45.0,90,25.3,0,74,1,1718216
,Lys Mousset,FWD,,2,-1,0.0,0,0.0,0,0.0,60,0.3,0,58,0,5302
,Jairo Riedewald,MID,,1,3,0.0,0,0.0,0,0.0,1,0.0,0,44,0,129013
,Jordan Ayew,FWD,,1,1,1.6,0,1.5,0,10.0,42,3.3,0,56,0,115517
,John Fleck,MID,,1,5,7.0,0,3.3,0,11.0,90,15.0,0,56,0,9123
,Antwoine Hackford,FWD,,1,3,0.0,0,1.8,0,18.0,10,0.1,0,45,0,0
,Eberechi Eze,MID,,5,20,37.8,1,5.8,0,7.0,50,13.3,0,58,0,68649
,David McGoldrick,FWD,,2,3,7.2,0,4.3,0,29.0,90,7.2,0,52,0,102195
,Oliver Norwood,MID,,1,10,14.6,0,3.1,0,6.0,90,10.6,0,46,0,11653
,Christian Benteke,FWD,,4,9,0.0,0,0.9,0,7.0,47,3.3,1,55,0,57924
,Luka Milivojevic,MID,,3,20,16.8,0,4.3,0,0.0,90,26.0,0,56,1,17450
,Cheikhou Kouyaté,MID,,3,11,29.4,0,3.2,0,2.0,90,0.2,0,50,1,34310
,Andros Townsend,MID,,3,11,13.2,0,6.8,0,33.0,90,21.6,0,57,1,112240
,Ben Osborn,MID,,2,16,17.8,0,2.8,0,4.0,79,5.7,0,48,0,2137
,James McArthur,MID,,9,28,43.0,0,6.8,3,2.0,90,23.3,1,52,1,8673
,Rhian Brewster,FWD,,1,1,0.2,0,0.1,0,0.0,29,0.9,0,45,0,525179
,Jeffrey Schlupp,MID,,6,20,34.0,1,5.2,0,17.0,39,1.3,0,54,0,7799
,Raphael Dias Belloli,MID,,2,16,20.8,0,7.9,0,11.0,90,46.8,0,55,0,161316
,Harry Winks,MID,,2,10,15.8,0,2.8,0,1.0,75,11.3,0,52,1,7977
,Patrick Bamford,FWD,,2,-3,5.4,0,7.7,0,70.0,90,1.1,0,66,0,3834706
,Tanguy Ndombele,MID,,3,7,12.8,0,4.8,0,33.0,77,2.3,0,59,1,38852
,Ian Carlo Poveda-Ocampo,MID,,1,2,2.0,0,0.7,0,4.0,29,1.1,0,43,0,26213
,Steven Bergwijn,MID,,6,10,8.0,0,6.8,0,26.0,90,33.6,1,70,1,30712
,Pablo Hernández Domínguez,MID,,1,11,10.8,0,6.1,0,28.0,25,22.5,0,57,0,20660
,Lucas Rodrigues Moura da Silva,MID,,1,3,2.4,0,0.4,0,0.0,12,1.7,0,67,0,87133
,Harry Kane,FWD,,12,47,56.2,1,13.0,3,56.0,86,17.5,1,110,1,3264888
,Pierre-Emile Højbjerg,MID,,2,17,29.6,0,6.7,0,24.0,90,13.7,0,49,1,75471
,Rodrigo Moreno,FWD,,2,11,6.6,0,6.0,0,29.0,64,24.0,0,57,0,215627
,Kalvin Phillips,MID,,1,15,25.8,0,3.8,0,8.0,90,4.0,0,49,0,104096
,Moussa Sissoko,MID,,1,2,0.8,0,0.2,0,0.0,14,0.9,0,48,0,38244
,Carlos Vinicius Alves Morais,FWD,,1,5,3.2,0,0.3,0,0.0,3,0.1,0,69,0,3656
,Mateusz Klich,MID,,2,11,9.8,0,6.9,0,12.0,90,47.6,0,55,0,455630
,Heung-Min Son,MID,,13,41,64.2,1,15.1,2,31.0,90,55.8,1,97,1,4863090
,Jamie Shackleton,MID,,1,5,7.8,0,1.0,0,2.0,26,0.3,0,48,0,2236
,Jack Harrison,MID,,2,6,5.6,0,2.2,0,5.0,60,11.5,0,54,0,222209
,Ollie Watkins,FWD,,2,3,7.8,0,9.5,0,59.0,90,28.3,0,61,0,615466
,Bruno Miguel Borges Fernandes,MID,,10,34,47.4,1,15.5,3,52.0,86,55.7,0,112,0,3869250
,Douglas Luiz Soares de Paulo,MID,,2,15,18.4,0,2.2,0,0.0,90,3.4,0,49,0,17761
,Frederico Rodrigues de Paula Santos,MID,,2,13,7.6,0,1.1,0,1.0,90,2.6,0,53,0,15961
,Daniel James,MID,,1,3,5.2,0,2.5,0,19.0,3,0.3,0,62,0,18634
,Jack Grealish,MID,,7,33,36.2,0,10.0,2,6.0,90,57.8,1,77,0,2990913
,Scott McTominay,MID,,2,1,8.2,0,1.0,0,0.0,64,1.3,0,49,0,69928
,John McGinn,MID,,2,15,13.0,0,3.6,0,17.0,90,6.3,0,55,0,114091
,Anthony Martial,FWD,,6,29,45.8,1,11.2,0,53.0,90,13.0,0,87,0,337430
,Keinan Davis,FWD,,1,3,0.0,0,4.3,0,44.0,6,0.0,0,43,0,601214
,Anwar El Ghazi,MID,,2,11,9.6,0,4.5,0,33.0,83,2.8,0,58,0,307695
,Marcus Rashford,MID,,2,4,10.8,0,6.7,0,53.0,90,3.3,0,95,0,796276
,Nemanja Matic,MID,,0,-3,1.0,0,1.3,0,0.0,25,11.7,0,48,0,15680
,Bertrand Traoré,MID,,7,25,38.6,1,9.5,0,34.0,78,22.0,0,59,0,27790
,Jacob Ramsey,MID,,1,3,0.4,0,0.1,0,0.0,11,0.4,0,45,0,7023
,Paul Pogba,MID,,5,17,12.2,0,9.5,0,58.0,90,24.3,1,77,0,100097
,André Filipe Tavares Gomes,MID,,1,4,1.0,0,1.1,0,8.0,26,2.1,0,53,0,17565
,Michail Antonio,FWD,,1,2,8.6,0,4.1,0,21.0,31,11.3,0,62,0,145386
,Sébastien Haller,FWD,,1,-3,0.0,0,1.9,0,15.0,58,4.3,0,61,0,38341
,Cenk Tosun,FWD,,1,3,0.0,0,0.3,0,2.0,11,0.8,0,60,0,2353
,Tomas Soucek,MID,,11,34,49.8,1,8.9,3,38.0,90,1.5,0,52,1,914010
,James Rodríguez,MID,,1,1,1.0,0,0.4,0,0.0,26,2.8,0,77,0,686522
,Pablo Fornals,MID,,3,9,15.6,0,4.4,0,15.0,72,13.0,0,61,1,73921
,Abdoulaye Doucouré,MID,,2,16,10.8,0,3.3,0,11.0,90,11.6,0,53,0,77942
,Declan Rice,MID,,3,25,16.8,0,2.5,0,2.0,90,6.3,0,48,1,201922
,Jarrod Bowen,MID,,3,14,10.0,0,4.4,0,14.0,72,19.9,0,64,1,309376
,Manuel Lanzini,MID,,1,3,0.0,0,0.4,0,4.0,17,0.8,0,64,0,7220
,Richarlison de Andrade,FWD,,2,8,9.6,0,5.0,0,20.0,90,20.8,0,78,0,298967
,Bernard Anício Caldeira Duarte,MID,,3,2,7.4,0,3.3,0,11.0,63,14.6,0,58,1,9855
,Tom Davies,MID,,1,9,14.2,0,2.1,0,1.0,90,5.8,0,52,0,7087
,Andriy Yarmolenko,MID,,1,4,2.2,0,1.3,0,0.0,17,10.3,0,55,0,5754
,Saïd Benrahma,MID,,3,8,9.8,0,3.1,0,6.0,90,15.3,0,60,1,17267
,Dominic Calvert-Lewin,FWD,,2,4,0.0,0,1.3,0,12.0,78,3.5,0,79,1,4431270
,Gylfi Sigurdsson,MID,,3,13,4.8,0,2.9,0,2.0,63,22.5,0,68,1,160351
,Xherdan Shaqiri,MID,,1,3,0.0,0,0.0,0,0.0,1,0.0,0,64,0,3908
,Roberto Firmino,FWD,,2,9,15.4,0,8.1,0,49.0,90,16.7,0,93,1,387249
,Miguel Almirón,MID,,1,5,5.4,0,0.8,0,2.0,23,0.3,0,56,0,31203
,Callum Wilson,FWD,,2,2,0.4,0,5.5,0,42.0,90,12.9,0,66,1,1108095
,Matt Ritchie,MID,,3,17,18.4,0,5.4,0,2.0,85,33.7,0,49,1,3286
,Joelinton Cássio Apolinário de Lira,FWD,,2,10,7.2,0,3.5,0,16.0,90,11.8,0,57,1,40060
,Fabio Henrique Tavares,MID,,2,14,24.0,0,2.6,0,0.0,90,1.8,0,54,1,80450
,James Milner,MID,,2,12,11.6,0,3.4,0,15.0,72,7.3,0,53,1,8805
,Thiago Alcántara do Nascimento,MID,,1,4,7.4,0,1.8,0,8.0,17,2.1,0,57,0,57516
,Curtis Jones,MID,,3,9,3.4,0,0.9,0,2.0,67,4.0,0,44,1,132195
,Jordan Henderson,MID,,3,13,12.2,0,3.1,0,1.0,90,18.2,0,54,1,130990
