,total_points,bps,influence,goals_scored,ict_index,bonus,threat,minutes,creativity,assists,value,clean_sheets,selected
7108,0,0,0.0,0,0.0,0,0.0,0,0.0,0,45,0,2106
7109,2,16,18.2,0,2.9,0,0.0,90,11.1,0,41,0,1398589
7110,0,0,0.0,0,0.0,0,0.0,0,0.0,0,49,0,3081
7111,0,0,0.0,0,0.0,0,0.0,0,0.0,0,49,0,7206
7112,0,0,0.0,0,0.0,0,0.0,0,0.0,0,55,0,17981
7113,0,0,0.0,0,0.0,0,0.0,0,0.0,0,40,0,164772
7114,1,1,0.0,0,0.3,0,4.0,11,0.8,0,50,0,33145
7115,0,0,0.0,0,0.0,0,0.0,0,0.0,0,45,0,1875
7116,0,0,0.0,0,0.0,0,0.0,0,0.0,0,40,0,119334
7117,0,0,0.0,0,0.0,0,0.0,0,0.0,0,45,0,11409
7118,0,0,0.0,0,0.0,0,0.0,0,0.0,0,54,0,4009
7119,0,0,0.0,0,0.0,0,0.0,0,0.0,0,45,0,856
7120,2,6,2.8,0,0.6,0,0.0,62,3.3,0,45,0,3114
7121,0,0,0.0,0,0.0,0,0.0,0,0.0,0,45,0,65369
7122,7,26,36.2,1,8.3,1,36.0,72,11.0,0,59,0,397602
7123,0,0,0.0,0,0.0,0,0.0,0,0.0,0,45,0,2420
7124,0,0,0.0,0,0.0,0,0.0,0,0.0,0,45,0,1028
7125,1,0,0.0,0,0.8,0,8.0,23,0.3,0,73,0,469547
7126,1,14,32.6,0,3.5,0,0.0,90,2.5,0,45,0,47355
7127,1,12,18.0,0,1.8,0,0.0,90,0.0,0,45,0,121899
7128,1,8,9.8,0,3.5,0,3.0,45,22.6,0,44,0,145679
7129,0,0,0.0,0,0.0,0,0.0,0,0.0,0,49,0,55256
7130,0,0,0.0,0,0.0,0,0.0,0,0.0,0,55,0,7325
7131,4,10,0.8,0,2.4,0,12.0,72,11.3,1,50,0,4859
7132,6,22,31.2,1,7.9,1,33.0,90,15.1,0,64,0,1707531
7133,0,0,0.0,0,0.0,0,0.0,0,0.0,0,40,0,305046
7134,6,19,4.0,0,2.1,0,10.0,90,6.8,0,55,1,1114963
7135,1,17,14.8,0,1.6,0,0.0,90,1.5,0,50,0,425832
7136,0,0,0.0,0,0.0,0,0.0,0,0.0,0,40,0,208843
7137,0,0,0.0,0,0.0,0,0.0,0,0.0,0,49,0,76869
7138,2,4,0.8,0,1.8,0,15.0,85,1.8,0,69,0,576886
7139,0,0,0.0,0,0.0,0,0.0,0,0.0,0,55,0,88
7140,1,8,0.8,0,0.3,0,0.0,58,2.2,0,55,0,18657
7141,0,0,0.0,0,0.0,0,0.0,0,0.0,0,40,0,4927
7142,0,0,0.0,0,0.0,0,0.0,0,0.0,0,44,0,5123
7143,1,16,25.8,0,5.7,0,6.0,90,24.7,0,45,0,34896
7144,0,0,0.0,0,0.0,0,0.0,0,0.0,0,40,0,0
7145,1,12,16.2,0,3.3,0,2.0,90,15.1,0,45,0,48034
7146,0,0,0.0,0,0.0,0,0.0,0,0.0,0,50,0,79661
7147,0,0,0.0,0,0.0,0,0.0,0,0.0,0,59,0,14442
7148,2,12,9.6,0,5.7,0,15.0,90,32.8,0,65,0,168678
7149,1,1,0.0,0,0.3,0,2.0,31,0.5,0,60,0,8497
7150,0,0,0.0,0,0.0,0,0.0,0,0.0,0,55,0,11680
7151,2,15,15.0,0,4.5,0,29.0,90,1.1,0,60,0,775679
7152,2,2,1.6,0,2.3,0,14.0,66,7.1,0,69,0,683949
7153,0,0,0.0,0,0.0,0,0.0,0,0.0,0,55,0,15457
7154,1,9,14.4,0,2.7,0,8.0,90,4.3,0,46,0,1206675
7155,0,0,0.0,0,0.0,0,0.0,0,0.0,0,40,0,623565
7156,0,0,0.0,0,0.0,0,0.0,0,0.0,0,50,0,8668
7157,0,0,0.0,0,0.0,0,0.0,0,0.0,0,49,0,4301
7158,0,0,0.0,0,0.0,0,0.0,0,0.0,0,40,0,781
7159,11,46,58.4,1,21.2,2,105.0,90,48.3,1,78,0,3317114
7160,0,0,0.0,0,0.0,0,0.0,0,0.0,0,40,0,83861
7161,2,9,7.0,0,0.9,0,0.0,79,1.8,0,54,0,61318
7162,10,30,6.8,0,1.2,1,4.0,90,1.3,1,50,1,49854
7163,2,12,20.6,0,3.8,0,3.0,90,14.0,0,65,0,395136
7164,0,0,0.0,0,0.0,0,0.0,0,0.0,0,54,0,2095
7165,6,22,27.6,0,2.8,0,0.0,90,0.3,0,50,1,187748
7166,1,5,2.8,0,0.6,0,2.0,2,1.5,0,45,0,9311
7167,0,0,0.0,0,0.0,0,0.0,0,0.0,0,49,0,3800
7168,0,0,0.0,0,0.0,0,0.0,0,0.0,0,40,0,117341
7169,0,0,0.0,0,0.0,0,0.0,0,0.0,0,45,0,9761
7170,0,0,0.0,0,0.0,0,0.0,0,0.0,0,45,0,9599
7171,3,21,42.4,0,4.2,0,0.0,90,0.0,0,45,0,431437
7172,2,7,9.4,0,1.5,0,6.0,88,0.0,0,50,0,77856
7173,0,0,0.0,0,0.0,0,0.0,0,0.0,0,64,0,93086
7174,0,0,0.0,0,0.0,0,0.0,0,0.0,0,55,0,21652
7175,0,0,0.0,0,0.0,0,0.0,0,0.0,0,45,0,12222
7176,0,0,0.0,0,0.0,0,0.0,0,0.0,0,45,0,40069
7177,0,0,0.0,0,0.0,0,0.0,0,0.0,0,45,0,2077
7178,0,0,0.0,0,0.0,0,0.0,0,0.0,0,45,0,5781
7179,0,0,0.0,0,0.0,0,0.0,0,0.0,0,49,0,4036
7180,2,8,11.0,0,1.7,0,4.0,83,1.7,0,60,0,120274
7181,1,12,7.8,0,1.1,0,2.0,90,0.8,0,50,0,14331
7182,6,23,18.6,0,2.9,0,0.0,90,10.0,0,50,1,493892
7183,1,17,26.6,0,6.3,0,36.0,90,0.8,0,50,0,30911
7184,0,0,0.0,0,0.0,0,0.0,0,0.0,0,45,0,75452
7185,0,0,0.0,0,0.0,0,0.0,0,0.0,0,49,0,79595
7186,3,9,5.6,0,4.1,0,21.0,90,14.1,0,55,1,125921
7187,0,0,0.0,0,0.0,0,0.0,0,0.0,0,45,0,5301
7188,0,0,0.0,0,0.0,0,0.0,0,0.0,0,44,0,10701
7189,0,0,0.0,0,0.0,0,0.0,0,0.0,0,40,0,4204
7190,1,4,8.2,0,3.2,0,0.0,32,23.3,0,59,0,7685
7191,0,0,0.0,0,0.0,0,0.0,0,0.0,0,40,0,138475
7192,2,14,21.8,0,3.9,0,17.0,90,0.2,0,45,0,51968
7193,1,12,10.4,0,2.6,0,4.0,90,11.3,0,50,0,26614
7194,7,26,39.6,1,6.4,1,19.0,90,5.6,0,54,0,13185
7195,12,41,60.4,1,10.7,3,36.0,90,10.6,1,105,0,1125378
7196,10,29,52.2,1,10.2,3,9.0,90,40.3,0,64,0,268257
7197,2,4,15.0,0,2.0,0,0.0,90,5.1,0,55,0,34218
7198,7,25,37.6,1,9.4,0,39.0,86,17.3,0,60,0,68619
7199,0,0,0.0,0,0.0,0,0.0,0,0.0,0,45,0,884
7200,3,11,22.2,0,4.5,0,9.0,90,13.3,0,55,1,50716
7201,0,0,0.0,0,0.0,0,0.0,0,0.0,0,54,0,6539
7202,0,0,0.0,0,0.0,0,0.0,0,0.0,0,45,0,2518
7203,0,0,0.0,0,0.0,0,0.0,0,0.0,0,40,0,29714
7204,0,0,0.0,0,0.0,0,0.0,0,0.0,0,40,0,86748
7205,0,0,0.0,0,0.0,0,0.0,0,0.0,0,54,0,1119
7206,1,9,12.0,0,1.2,0,0.0,90,0.0,0,45,0,109843
7207,2,3,4.8,0,2.7,0,21.0,79,0.8,0,55,0,91818
7208,5,14,2.2,0,7.7,0,50.0,90,25.0,1,60,0,276132
7209,0,0,0.0,0,0.0,0,0.0,0,0.0,0,40,0,20262
7210,0,0,0.0,0,0.0,0,0.0,0,0.0,0,50,0,2113
7211,0,0,0.0,0,0.0,0,0.0,0,0.0,0,45,0,8400
7212,1,11,12.4,0,1.5,0,2.0,90,0.2,0,45,0,12072
7213,2,14,11.8,0,1.2,0,0.0,90,0.0,0,55,0,2332815
7214,2,16,11.8,0,5.5,0,24.0,87,19.0,0,45,0,45605
7215,0,0,0.0,0,0.0,0,0.0,0,0.0,0,45,0,4893
7216,0,0,0.0,0,0.0,0,0.0,0,0.0,0,45,0,3715
7217,2,12,20.0,0,2.1,0,0.0,90,0.7,0,50,0,239016
7218,1,3,0.0,0,0.0,0,0.0,1,0.0,0,50,0,2102
7219,4,14,22.4,0,6.1,0,27.0,90,11.3,1,81,0,3078954
7220,0,0,0.0,0,0.0,0,0.0,0,0.0,0,45,0,10821
7221,0,0,0.0,0,0.0,0,0.0,0,0.0,0,45,0,1041
7222,1,4,2.6,0,2.2,0,8.0,17,11.5,0,45,0,1162
7223,0,0,0.0,0,0.0,0,0.0,0,0.0,0,40,0,0
7224,0,0,0.0,0,0.0,0,0.0,0,0.0,0,50,0,11830
7225,9,34,36.4,1,7.0,3,21.0,69,12.1,0,82,1,1259992
7226,1,2,5.4,0,4.0,0,34.0,11,0.6,0,73,0,133365
7227,2,15,18.6,0,2.5,0,6.0,90,0.8,0,46,0,463814
7228,1,14,12.4,0,3.4,0,0.0,88,21.7,0,50,0,4980
7229,8,32,40.2,0,7.7,2,0.0,90,36.9,1,45,1,124951
7230,2,13,20.4,0,2.4,0,2.0,90,2.0,0,50,0,125850
7231,1,2,0.0,0,1.4,0,4.0,17,10.3,0,55,0,10839
7232,0,0,0.0,0,0.0,0,0.0,0,0.0,0,45,0,7106
7233,5,21,33.2,0,7.6,0,20.0,90,22.4,1,64,0,84428
7234,1,5,6.2,0,2.9,0,8.0,17,14.7,0,45,0,10835
7235,0,0,0.0,0,0.0,0,0.0,0,0.0,0,50,0,7524
7236,0,0,0.0,0,0.0,0,0.0,0,0.0,0,54,0,65227
7237,0,0,0.0,0,0.0,0,0.0,0,0.0,0,40,0,1143
7238,0,0,0.0,0,0.0,0,0.0,0,0.0,0,50,0,56
7239,1,16,13.0,0,5.8,0,10.0,90,34.8,0,41,0,414345
7240,0,0,0.0,0,0.0,0,0.0,0,0.0,0,45,0,0
7241,6,26,19.0,0,1.9,0,0.0,90,0.4,0,45,1,56972
7242,1,3,4.4,0,2.1,0,6.0,21,10.8,0,59,0,36213
7243,1,16,17.6,0,4.3,0,2.0,90,23.1,0,45,0,9035
7244,0,0,0.0,0,0.0,0,0.0,0,0.0,0,54,0,3138
7245,0,0,0.0,0,0.0,0,0.0,0,0.0,0,45,0,164
7246,0,0,0.0,0,0.0,0,0.0,0,0.0,0,50,0,5802
7247,0,0,0.0,0,0.0,0,0.0,0,0.0,0,45,0,3349
7248,0,0,0.0,0,0.0,0,0.0,0,0.0,0,45,0,1032
7249,3,14,19.6,0,2.0,0,0.0,90,0.0,0,50,0,1528484
7250,1,15,21.8,0,2.5,0,2.0,90,0.8,0,45,0,7085
7251,0,0,0.0,0,0.0,0,0.0,0,0.0,0,45,0,38518
7252,1,3,1.0,0,0.3,0,2.0,4,0.2,0,45,0,2807
7253,0,0,0.0,0,0.0,0,0.0,0,0.0,0,40,0,10103
7254,0,0,0.0,0,0.0,0,0.0,0,0.0,0,45,0,3362
7255,1,7,15.2,0,2.3,0,6.0,90,1.5,0,50,0,147978
7256,6,27,44.4,1,10.9,1,31.0,90,34.0,0,65,0,398778
7257,1,16,27.6,0,6.0,0,20.0,90,12.3,0,45,0,11280
7258,5,26,20.2,0,3.9,1,2.0,90,17.2,1,55,0,1402594
7259,1,13,12.8,0,1.4,0,0.0,90,0.8,0,45,0,18914
7260,1,11,33.4,0,3.3,0,0.0,90,0.0,0,45,0,16143
7261,0,0,0.0,0,0.0,0,0.0,0,0.0,0,45,0,48651
7262,0,0,0.0,0,0.0,0,0.0,0,0.0,0,54,0,2459
7263,0,0,0.0,0,0.0,0,0.0,0,0.0,0,40,0,98486
7264,2,8,10.2,0,4.0,0,8.0,90,21.7,0,55,0,13678
7265,1,11,19.6,0,4.6,0,2.0,90,24.7,0,50,0,956620
7266,0,0,0.0,0,0.0,0,0.0,0,0.0,0,45,0,13441
7267,0,0,0.0,0,0.0,0,0.0,0,0.0,0,40,0,179244
7268,0,0,0.0,0,0.0,0,0.0,0,0.0,0,50,0,37
7269,0,0,0.0,0,0.0,0,0.0,0,0.0,0,45,0,83674
7270,-1,3,4.0,0,0.4,0,0.0,90,0.0,0,44,0,8749
7271,0,0,0.0,0,0.0,0,0.0,0,0.0,0,44,0,1121034
7272,1,20,43.0,0,4.3,0,0.0,90,0.0,0,49,0,136757
7273,6,24,5.4,0,0.5,0,0.0,90,0.0,0,60,1,796739
7274,9,42,48.0,1,13.9,1,51.0,90,40.2,0,73,1,378759
7275,18,51,82.4,2,16.8,2,69.0,90,16.2,1,70,1,156323
7276,0,0,0.0,0,0.0,0,0.0,0,0.0,0,79,0,56761
7277,0,0,0.0,0,0.0,0,0.0,0,0.0,0,50,0,1318
7278,0,0,0.0,0,0.0,0,0.0,0,0.0,0,45,0,147
7279,2,5,0.4,0,0.1,0,0.0,70,0.9,0,55,0,38900
7280,-2,-5,0.0,0,0.0,0,0.0,34,0.3,0,50,0,68971
7281,2,8,10.8,0,1.7,0,6.0,90,0.5,0,54,0,400421
7282,0,14,19.8,0,3.6,0,2.0,90,14.3,0,49,0,413442
7283,1,2,3.4,0,0.4,0,0.0,45,0.3,0,45,0,45705
7284,0,0,0.0,0,0.0,0,0.0,0,0.0,0,45,0,17613
7285,0,0,0.0,0,0.0,0,0.0,0,0.0,0,45,0,8159
7286,0,0,0.0,0,0.0,0,0.0,0,0.0,0,50,0,16029
7287,1,-1,1.0,0,0.1,0,0.0,31,0.3,0,84,0,92011
7288,0,0,0.0,0,0.0,0,0.0,0,0.0,0,120,0,131636
7289,1,-1,9.8,0,10.7,0,83.0,32,13.9,0,110,0,212435
7290,0,0,0.0,0,0.0,0,0.0,0,0.0,0,45,0,71
7291,4,29,29.2,0,10.7,0,29.0,29,48.5,1,90,0,506505
7292,0,0,0.0,0,0.0,0,0.0,0,0.0,0,50,0,36210
7293,0,0,0.0,0,0.0,0,0.0,0,0.0,0,45,0,21774
7294,0,0,0.0,0,0.0,0,0.0,0,0.0,0,54,0,66002
7295,0,0,0.0,0,0.0,0,0.0,0,0.0,0,63,0,12925
7296,0,0,0.0,0,0.0,0,0.0,0,0.0,0,40,0,104983
7297,1,9,2.4,0,1.8,0,8.0,45,7.2,0,54,0,96623
7298,0,0,0.0,0,0.0,0,0.0,0,0.0,0,45,0,268
7299,7,36,55.2,1,10.8,0,17.0,90,35.5,0,55,1,31545
7300,0,0,0.0,0,0.0,0,0.0,0,0.0,0,45,0,12951
7301,12,53,61.8,1,16.2,3,39.0,60,60.7,1,85,1,331920
7302,0,0,0.0,0,0.0,0,0.0,0,0.0,0,54,0,565878
7303,0,0,0.0,0,0.0,0,0.0,0,0.0,0,73,0,130423
7304,0,0,0.0,0,0.0,0,0.0,0,0.0,0,40,0,0
7305,1,0,0.0,0,0.1,0,0.0,58,1.4,0,99,0,93954
7306,6,23,11.8,0,7.7,0,62.0,90,3.2,0,55,1,233410
7307,0,0,0.0,0,0.0,0,0.0,0,0.0,0,54,0,23911
7308,0,0,0.0,0,0.0,0,0.0,0,0.0,0,50,0,35177
7309,0,0,0.0,0,0.0,0,0.0,0,0.0,0,45,0,4000
7310,1,3,0.4,0,0.1,0,0.0,19,0.1,0,54,0,5401
7311,0,0,0.0,0,0.0,0,0.0,0,0.0,0,50,0,3864
7312,0,0,0.0,0,0.0,0,0.0,0,0.0,0,40,0,16440
7313,0,0,0.0,0,0.0,0,0.0,0,0.0,0,48,0,48415
7314,0,17,36.0,0,3.6,0,0.0,90,0.2,0,44,0,103894
7315,0,0,0.0,0,0.0,0,0.0,0,0.0,0,50,0,1201
7316,0,0,0.0,0,0.0,0,0.0,0,0.0,0,45,0,413
7317,0,0,0.0,0,0.0,0,0.0,0,0.0,0,50,0,36150
7318,0,0,0.0,0,0.0,0,0.0,0,0.0,0,45,0,29757
7319,6,28,32.4,0,13.9,0,30.0,90,76.3,1,80,1,1761282
7320,6,30,17.2,0,4.5,0,2.0,90,26.0,0,60,1,2029902
7321,0,0,0.0,0,0.0,0,0.0,0,0.0,0,55,0,6202
7322,6,28,18.6,0,6.0,0,23.0,90,18.3,0,60,1,554340
7323,1,5,1.4,0,0.6,0,0.0,45,4.5,0,55,0,454552
7324,1,0,0.0,0,0.5,0,6.0,45,0.8,0,63,0,642187
7325,-1,1,4.4,0,0.5,0,0.0,90,1.0,0,44,0,17617
7326,4,14,5.8,0,3.1,0,21.0,57,3.9,1,70,0,83477
7327,0,0,0.0,0,0.0,0,0.0,0,0.0,0,50,0,4686
7328,0,13,32.2,0,3.3,0,0.0,90,0.4,0,44,0,26344
7329,-2,-8,0.0,0,1.6,0,8.0,39,11.9,0,60,0,22761
7330,1,2,0.0,0,0.0,0,0.0,9,0.3,0,74,0,738659
7331,2,7,4.0,0,4.0,0,29.0,90,6.5,0,60,0,830636
7332,0,0,0.0,0,0.0,0,0.0,0,0.0,0,50,0,108119
7333,0,0,0.0,0,0.0,0,0.0,0,0.0,0,45,0,4434
7334,0,0,0.0,0,0.0,0,0.0,0,0.0,0,45,0,43011
7335,0,0,0.0,0,0.0,0,0.0,0,0.0,0,45,0,9804
7336,0,0,0.0,0,0.0,0,0.0,0,0.0,0,55,0,13390
7337,0,0,0.0,0,0.0,0,0.0,0,0.0,0,45,0,34996
7338,16,67,93.0,2,20.6,3,87.0,88,26.1,1,76,0,2152885
7339,1,4,1.0,0,0.1,0,0.0,9,0.1,0,50,0,7290
7340,0,0,0.0,0,0.0,0,0.0,0,0.0,0,40,0,143128
7341,0,14,13.8,0,1.4,0,0.0,90,0.4,0,40,0,1302262
7342,0,0,0.0,0,0.0,0,0.0,0,0.0,0,45,0,8150
7343,0,0,0.0,0,0.0,0,0.0,0,0.0,0,55,0,14371
7344,0,14,18.4,0,1.9,0,0.0,90,0.3,0,50,0,242236
7345,0,0,0.0,0,0.0,0,0.0,0,0.0,0,50,0,4290
7346,0,0,0.0,0,0.0,0,0.0,0,0.0,0,50,0,2430
7347,1,4,1.0,0,0.2,0,0.0,1,1.1,0,55,0,17623
7348,2,12,20.8,0,10.6,0,6.0,90,78.9,0,65,0,106137
7349,6,34,42.8,0,7.7,1,1.0,90,32.9,1,50,0,318784
7350,0,0,0.0,0,0.0,0,0.0,0,0.0,0,45,0,31178
7351,7,28,43.0,1,8.4,0,35.0,90,5.8,0,65,0,376007
7352,0,14,16.2,0,1.8,0,0.0,90,1.3,0,45,0,85680
7353,-1,7,13.8,0,2.0,0,4.0,90,2.3,0,55,0,412582
7354,0,0,0.0,0,0.0,0,0.0,0,0.0,0,40,0,30060
7355,12,43,56.8,1,11.7,2,30.0,87,30.5,1,61,0,862296
7356,2,15,13.2,0,1.5,0,2.0,90,0.2,0,50,0,10620
7357,0,0,0.0,0,0.0,0,0.0,0,0.0,0,45,0,12927
7358,1,2,1.0,0,0.1,0,0.0,26,0.0,0,74,0,83139
7359,2,8,9.2,0,3.1,0,10.0,80,12.0,0,69,0,618565
7360,2,6,3.6,0,2.4,0,8.0,63,12.3,0,70,0,854193
7361,0,0,0.0,0,0.0,0,0.0,0,0.0,0,54,0,65153
7362,2,7,1.8,0,0.2,0,0.0,90,0.0,0,50,0,151405
7363,0,0,0.0,0,0.0,0,0.0,0,0.0,0,50,0,86636
7364,0,0,0.0,0,0.0,0,0.0,0,0.0,0,59,0,8902
7365,2,7,5.0,0,0.6,0,0.0,80,0.8,0,105,0,1192885
7366,0,0,0.0,0,0.0,0,0.0,0,0.0,0,40,0,275786
7367,0,0,0.0,0,0.0,0,0.0,0,0.0,0,45,0,2878
7368,0,0,0.0,0,0.0,0,0.0,0,0.0,0,45,0,11112
7369,0,0,0.0,0,0.0,0,0.0,0,0.0,0,40,0,183314
7370,2,14,16.0,0,1.9,0,0.0,90,3.0,0,50,0,127834
7371,5,28,32.0,0,5.0,0,0.0,90,18.4,1,50,0,920647
7372,2,12,8.6,0,1.9,0,6.0,90,4.2,0,55,0,1345295
7373,0,0,0.0,0,0.0,0,0.0,0,0.0,0,40,0,5081
7374,1,15,20.0,0,2.0,0,0.0,90,0.0,0,50,0,1462965
7375,2,7,3.0,0,4.1,0,27.0,90,10.8,0,50,0,23171
7376,1,3,0.6,0,0.1,0,0.0,2,0.0,0,45,0,50227
7377,8,34,45.6,1,11.0,1,21.0,90,43.8,0,60,0,28703
7378,0,0,0.0,0,0.0,0,0.0,0,0.0,0,50,0,100985
7379,18,57,74.6,1,19.4,3,65.0,90,54.5,1,55,1,430073
7380,0,8,31.4,0,3.8,0,6.0,90,0.3,0,44,0,122888
7381,2,9,7.2,0,2.5,0,2.0,78,16.0,0,55,0,26785
7382,0,0,0.0,0,0.0,0,0.0,0,0.0,0,65,0,1801
7383,6,23,11.8,0,1.6,0,2.0,90,1.7,0,55,1,561100
7384,1,15,17.0,0,3.8,0,0.0,90,20.8,0,45,0,17397
7385,2,8,9.0,0,3.5,0,9.0,60,16.5,0,64,0,831796
7386,1,6,6.4,0,0.9,0,2.0,18,0.8,0,50,0,259685
7387,0,0,0.0,0,0.0,0,0.0,0,0.0,0,50,0,939
7388,0,0,0.0,0,0.0,0,0.0,0,0.0,0,50,0,4590
7389,6,30,32.4,0,12.0,0,34.0,81,53.2,1,75,1,1449753
7390,1,2,0.0,0,1.8,0,12.0,8,6.3,0,74,0,21629
7391,0,0,0.0,0,0.0,0,0.0,0,0.0,0,55,0,10260
7392,0,0,0.0,0,0.0,0,0.0,0,0.0,0,45,0,169
7393,0,0,0.0,0,0.0,0,0.0,0,0.0,0,59,0,742264
7394,0,0,0.0,0,0.0,0,0.0,0,0.0,0,45,0,2839
7395,0,0,0.0,0,0.0,0,0.0,0,0.0,0,54,0,86341
7396,0,0,0.0,0,0.0,0,0.0,0,0.0,0,80,0,128772
7397,1,4,9.4,0,1.0,0,0.0,24,0.8,0,45,0,21734
7398,1,2,0.0,0,0.0,0,0.0,1,0.0,0,89,0,284094
7399,0,0,0.0,0,0.0,0,0.0,0,0.0,0,50,0,243530
7400,6,25,23.6,0,3.0,0,2.0,90,4.1,0,60,1,305902
7401,0,0,0.0,0,0.0,0,0.0,0,0.0,0,55,0,6439
7402,0,0,0.0,0,0.0,0,0.0,0,0.0,0,40,0,105244
7403,0,0,0.0,0,0.0,0,0.0,0,0.0,0,64,0,18418
7404,1,4,4.2,0,1.0,0,2.0,11,3.3,0,50,0,36294
7405,8,33,45.2,1,20.7,2,128.0,90,33.4,0,115,1,1046468
7406,0,0,0.0,0,0.0,0,0.0,0,0.0,0,45,0,8238
7407,8,32,22.4,0,2.2,1,0.0,90,0.0,0,60,1,741833
7408,0,0,0.0,0,0.0,0,0.0,0,0.0,0,65,0,30353
7409,0,0,0.0,0,0.0,0,0.0,0,0.0,0,55,0,12915
7410,0,0,0.0,0,0.0,0,0.0,0,0.0,0,45,0,78
7411,0,0,0.0,0,0.0,0,0.0,0,0.0,0,84,0,108809
7412,1,5,0.0,0,0.9,0,1.0,90,7.9,0,50,0,16263
7413,0,0,0.0,0,0.0,0,0.0,0,0.0,0,50,0,5261
7414,3,8,2.4,0,2.2,0,5.0,71,14.8,0,50,1,64591
7415,2,15,9.8,0,4.7,0,31.0,90,6.4,0,55,0,473317
7416,0,0,0.0,0,0.0,0,0.0,0,0.0,0,45,0,1432
7417,0,0,0.0,0,0.0,0,0.0,0,0.0,0,45,0,29487
7418,6,28,13.0,0,1.5,0,0.0,90,1.8,0,50,1,101993
7419,1,5,5.0,0,2.5,0,19.0,29,1.3,0,99,0,93597
7420,6,28,21.0,0,8.5,0,6.0,90,57.7,0,56,1,506094
7421,0,21,38.8,0,5.4,0,4.0,90,11.0,0,45,0,12789
7422,0,0,0.0,0,0.0,0,0.0,0,0.0,0,45,0,304
7423,1,7,1.4,0,0.6,0,2.0,65,2.1,0,50,0,530760
7424,2,12,18.0,0,4.8,0,4.0,90,26.0,0,50,0,71783
7425,0,0,0.0,0,0.0,0,0.0,0,0.0,0,45,0,34649
7426,0,0,0.0,0,0.0,0,0.0,0,0.0,0,49,0,64255
7427,3,16,12.4,0,2.9,0,0.0,90,16.2,0,60,1,384379
7428,0,0,0.0,0,0.0,0,0.0,0,0.0,0,45,0,48273
7429,0,0,0.0,0,0.0,0,0.0,0,0.0,0,40,0,8072
7430,0,0,0.0,0,0.0,0,0.0,0,0.0,0,50,0,4141
7431,2,17,24.2,0,2.4,0,0.0,90,0.0,0,50,0,144885
7432,0,0,0.0,0,0.0,0,0.0,0,0.0,0,45,0,9325
7433,0,0,0.0,0,0.0,0,0.0,0,0.0,0,55,0,8691
7434,0,0,0.0,0,0.0,0,0.0,0,0.0,0,55,0,6016
7435,0,0,0.0,0,0.0,0,0.0,0,0.0,0,50,0,22705
7436,0,0,0.0,0,0.0,0,0.0,0,0.0,0,55,0,13780
7437,2,4,2.6,0,1.1,0,0.0,90,8.3,0,74,0,170310
7438,3,0,7.0,0,9.2,0,80.0,89,5.2,0,84,1,639736
7439,0,0,0.0,0,0.0,0,0.0,0,0.0,0,55,0,6834
7440,0,0,0.0,0,0.0,0,0.0,0,0.0,0,45,0,1557470
7441,0,0,0.0,0,0.0,0,0.0,0,0.0,0,55,0,208598
7442,1,2,1.4,0,1.0,0,8.0,14,0.3,0,55,0,42982
7443,0,0,0.0,0,0.0,0,0.0,0,0.0,0,65,0,2448
7444,0,0,0.0,0,0.0,0,0.0,0,0.0,0,45,0,20600
7445,2,13,14.2,0,5.1,0,12.0,90,25.2,0,50,0,107567
7446,2,19,19.0,0,4.4,0,3.0,90,22.3,0,45,0,6849
7447,8,28,35.4,0,3.6,2,0.0,90,0.1,0,45,1,71171
7448,2,18,28.6,0,4.1,0,0.0,90,11.9,0,45,0,14239
7449,2,22,33.2,0,13.1,0,24.0,90,73.4,0,55,0,106895
7450,0,0,0.0,0,0.0,0,0.0,0,0.0,0,55,0,67465
7451,0,0,0.0,0,0.0,0,0.0,0,0.0,0,50,0,1321
7452,0,0,0.0,0,0.0,0,0.0,0,0.0,0,40,0,169960
7453,1,5,12.6,0,2.1,0,7.0,90,1.2,0,55,0,925801
7454,0,0,0.0,0,0.0,0,0.0,0,0.0,0,45,0,926
7455,0,0,0.0,0,0.0,0,0.0,0,0.0,0,60,0,500
7456,0,0,0.0,0,0.0,0,0.0,0,0.0,0,50,0,2301
7457,3,5,12.0,0,6.9,0,34.0,90,23.2,0,60,1,53698
7458,0,0,0.0,0,0.0,0,0.0,0,0.0,0,50,0,2083
7459,1,12,25.4,0,2.7,0,0.0,90,1.5,0,45,0,8252
7460,2,0,5.4,0,4.3,0,26.0,90,11.5,0,60,0,165181
7461,2,8,22.2,0,2.4,0,0.0,90,2.0,0,45,0,41948
7462,0,0,0.0,0,0.0,0,0.0,0,0.0,0,45,0,110238
7463,1,-4,0.0,0,4.1,0,40.0,58,1.6,0,79,0,105654
7464,1,3,2.0,0,0.2,0,0.0,1,0.0,0,45,0,85719
7465,0,0,0.0,0,0.0,0,0.0,0,0.0,0,45,0,85946
7466,5,17,19.4,0,2.2,0,2.0,90,0.8,0,45,1,103579
7467,2,12,17.0,0,1.7,0,0.0,90,0.0,0,45,0,113162
7468,2,18,14.4,0,3.4,0,8.0,83,11.5,0,50,0,44275
7469,3,14,32.4,0,3.2,0,0.0,90,0.0,0,50,0,28451
7470,0,0,0.0,0,0.0,0,0.0,0,0.0,0,49,0,81107
7471,1,2,9.4,0,2.4,0,0.0,23,14.4,0,60,0,12147
7472,0,0,0.0,0,0.0,0,0.0,0,0.0,0,50,0,6602
7473,2,13,14.0,0,2.0,0,1.0,90,5.3,0,40,0,152150
