Season,name,position,assists,bonus,bps,clean_sheets,creativity,fixture,goals_conceded,goals_scored,ict_index,influence,minutes,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,GW,match_date,team,opp_team_rating,team_rating
2016-17,Cheikhou Kouyaté,MID,0,0,5,0,2.5,200,2,0,0.6,1.6,81,0,0,0,0,20,0,37209,2.0,0.0,2.0,2,-549,348,897,51,1,0,20,2017-01-02 17:15:00,Crystal Palace,2,3.0
2016-17,Juan Mata,MID,0,3,32,0,8.4,200,0,1,6.4,37.0,45,0,0,0,0,20,0,96192,2.0,0.0,19.0,9,-3575,1723,5298,72,0,0,20,2017-01-02 17:15:00,Man Utd,3,2.0
2016-17,Jesse Lingard,MID,0,0,0,0,8.6,200,0,0,0.9,0.0,57,0,0,0,0,20,0,18473,2.0,0.0,8.0,1,-1838,365,2203,56,0,0,20,2017-01-02 17:15:00,Man Utd,3,2.0
2016-17,Michail Antonio,FWD,0,0,4,0,33.0,200,2,0,7.5,16.4,90,0,0,0,0,20,0,442561,2.0,0.0,26.0,2,-23248,21671,44919,68,1,0,20,2017-01-02 17:15:00,West Ham,2,3.0
2016-17,Manuel Lanzini,MID,0,0,15,0,16.3,200,2,0,3.9,8.4,88,0,0,0,0,20,0,9053,2.0,0.0,14.0,2,-1344,139,1483,64,1,0,20,2017-01-02 17:15:00,West Ham,2,3.0
2016-17,Marcus Rashford,MID,1,0,16,0,36.4,200,0,0,8.8,26.8,33,0,0,0,0,20,0,178842,2.0,0.0,25.0,4,-4176,1315,5491,64,0,0,20,2017-01-02 17:15:00,Man Utd,3,2.0
2016-17,Sadio Mané,MID,0,0,22,0,54.6,197,2,1,15.1,40.6,90,0,0,0,0,20,0,800617,2.0,2.0,56.0,6,-62420,23280,85700,94,0,1,20,2017-01-02 15:00:00,Liverpool,4,1.0
2016-17,Jake Livermore,MID,0,0,26,0,16.8,199,3,0,4.4,24.4,90,0,0,0,0,20,0,5897,1.0,3.0,3.0,2,290,683,393,48,0,0,20,2017-01-02 15:00:00,West Brom,2,2.0
2016-17,Kevin De Bruyne,MID,0,0,11,0,33.0,194,1,0,7.1,9.6,90,0,0,0,0,20,0,364300,1.0,2.0,28.0,2,-10132,14530,24662,106,1,0,20,2017-01-02 15:00:00,Man City,4,1.0
2016-17,Ross Barkley,MID,0,0,14,1,50.8,193,0,0,7.9,16.0,84,0,0,0,0,20,0,257102,0.0,3.0,12.0,3,4070,7503,3433,70,1,0,20,2017-01-02 15:00:00,Chelsea,2,1.0
2016-17,Tom Davies,MID,1,0,21,1,17.2,193,0,0,5.9,19.6,90,0,0,0,0,20,0,2276,0.0,3.0,22.0,6,195,279,84,43,1,0,20,2017-01-02 15:00:00,Everton,2,2.0
2016-17,Kelechi Iheanacho,FWD,0,0,3,0,2.0,194,0,0,5.2,2.2,45,0,0,0,0,20,0,150153,1.0,2.0,48.0,1,-22775,2558,25333,63,1,0,20,2017-01-02 15:00:00,Leicester,4,3.0
2016-17,Nathan Redmond,MID,0,0,7,0,6.0,193,3,0,5.3,7.6,90,0,0,0,0,20,0,212329,0.0,3.0,39.0,2,-12740,2530,15270,58,0,0,20,2017-01-02 15:00:00,Southampton,2,2.0
2016-17,Ashley Barnes,FWD,0,0,5,0,0.1,194,2,0,0.5,0.0,68,0,0,0,0,20,0,92028,1.0,2.0,5.0,2,26607,33632,7025,45,0,0,20,2017-01-02 15:00:00,Burnley,1,4.0
2016-17,Patrick Bamford,FWD,0,0,2,0,0.0,194,0,0,0.0,0.0,3,0,0,0,0,20,0,1838,1.0,2.0,0.0,1,-57,24,81,50,0,0,20,2017-01-02 15:00:00,Leeds,1,3.0
2016-17,Matt Phillips,MID,2,1,33,0,31.9,199,1,0,10.6,45.4,90,0,0,0,0,20,0,590676,1.0,3.0,29.0,9,211248,222107,10859,56,1,0,20,2017-01-02 15:00:00,West Brom,4,2.0
2016-17,Aaron Lennon,MID,0,0,10,1,12.1,193,0,0,3.8,7.8,60,0,0,0,0,20,0,8562,0.0,3.0,18.0,3,-476,110,586,55,1,0,20,2017-01-02 15:00:00,Burnley,2,4.0
2016-17,Adam Lallana,MID,0,0,12,0,39.3,197,2,0,8.9,15.0,90,0,0,0,0,20,0,1155290,2.0,2.0,35.0,1,219910,232645,12735,76,0,1,20,2017-01-02 15:00:00,Brighton,4,2.0
2016-17,Andre Gray,FWD,0,0,-4,0,7.6,194,2,0,1.8,0.8,90,0,0,0,0,20,0,173458,1.0,2.0,10.0,1,45891,55088,9197,61,0,1,20,2017-01-02 15:00:00,Watford,1,4.0
2016-17,Georginio Wijnaldum,MID,0,0,9,0,19.5,197,1,0,3.5,6.8,72,0,0,0,0,20,0,55282,2.0,2.0,9.0,2,1527,2044,517,75,0,0,20,2017-01-02 15:00:00,Liverpool,4,1.0
2016-17,Hal Robson-Kanu,FWD,0,0,3,0,0.3,199,0,0,0.1,0.0,29,0,0,0,0,20,0,21208,1.0,3.0,2.0,1,12646,14113,1467,50,1,0,20,2017-01-02 15:00:00,West Brom,4,2.0
2016-17,James Ward-Prowse,MID,0,0,16,0,54.8,193,3,0,7.1,15.8,90,0,0,0,0,20,0,9009,0.0,3.0,0.0,1,-413,476,889,50,0,1,20,2017-01-02 15:00:00,Southampton,2,2.0
2016-17,Oriol Romeu Vidal,MID,0,0,16,0,5.5,193,3,0,2.4,13.4,90,0,0,0,0,20,0,18120,0.0,3.0,5.0,2,-320,791,1111,45,0,0,20,2017-01-02 15:00:00,Southampton,2,2.0
2016-17,Salomón Rondón,FWD,1,0,21,0,29.4,199,1,0,9.4,17.4,86,0,0,0,0,20,0,406796,1.0,3.0,47.0,5,39407,75067,35660,67,1,0,20,2017-01-02 15:00:00,Everton,4,2.0
2016-17,Roberto Firmino,FWD,0,0,13,0,32.2,197,2,0,12.2,23.0,90,0,0,0,0,20,0,530397,2.0,2.0,67.0,2,-1257,30282,31539,85,0,0,20,2017-01-02 15:00:00,Liverpool,4,1.0
2016-17,James Milner,MID,0,0,5,0,40.9,197,1,0,6.0,13.2,45,0,0,0,0,20,0,246608,2.0,2.0,6.0,0,-2920,13249,16169,65,0,1,20,2017-01-02 15:00:00,Liverpool,4,1.0
2016-17,Robert Snodgrass,MID,0,3,38,0,95.5,199,3,1,19.0,54.0,90,0,0,0,0,20,0,283909,1.0,3.0,40.0,10,54720,66697,11977,57,0,0,20,2017-01-02 15:00:00,West Brom,2,2.0
2016-17,Raheem Sterling,MID,1,0,17,0,47.1,194,1,0,9.3,24.2,88,0,0,0,0,20,0,439040,1.0,2.0,22.0,5,29347,52070,22723,77,1,0,20,2017-01-02 15:00:00,Man City,4,1.0
2016-17,Johann Berg Gudmundsson,MID,0,0,7,0,30.9,194,1,0,4.3,12.0,58,0,0,0,0,20,0,6857,1.0,2.0,0.0,1,-235,66,301,50,0,0,20,2017-01-02 15:00:00,Burnley,1,4.0
2016-17,Sofiane Boufal,MID,0,0,8,0,15.4,193,3,0,3.4,10.8,24,0,0,0,0,20,0,4824,0.0,3.0,8.0,1,-842,262,1104,68,0,0,20,2017-01-02 15:00:00,Southampton,2,2.0
2016-17,Romelu Lukaku,FWD,1,2,39,1,24.5,193,0,1,14.5,56.6,90,0,0,0,0,20,0,1061076,0.0,3.0,64.0,11,-86176,21202,107378,95,1,0,20,2017-01-02 15:00:00,Chelsea,2,1.0
2016-17,Divock Origi,FWD,0,0,1,0,2.8,197,1,0,0.5,0.0,18,0,0,0,0,20,0,385224,2.0,2.0,2.0,1,-50863,23795,74658,68,0,0,20,2017-01-02 15:00:00,Liverpool,4,1.0
2016-17,Dominic Calvert-Lewin,FWD,0,0,1,0,0.3,193,0,0,0.2,0.0,11,0,0,0,0,20,0,1442,0.0,3.0,2.0,1,52,181,129,45,1,0,20,2017-01-02 15:00:00,Everton,2,2.0
2016-17,Jeff Hendrick,MID,0,0,9,0,4.1,194,2,0,0.6,1.2,90,0,0,0,0,20,0,2587,1.0,2.0,1.0,1,-169,124,293,54,0,1,20,2017-01-02 15:00:00,Newcastle,1,4.0
2016-17,Shane Long,FWD,0,0,4,0,10.5,193,2,0,1.7,2.0,13,0,0,0,0,20,0,132975,0.0,3.0,4.0,1,2374,3725,1351,61,0,0,20,2017-01-02 15:00:00,Southampton,2,2.0
2016-17,Jay Rodriguez,FWD,0,0,-4,0,17.4,193,3,0,5.7,6.4,90,0,0,0,0,20,0,29137,0.0,3.0,33.0,2,-6011,2311,8322,63,0,0,20,2017-01-02 15:00:00,Burnley,2,4.0
2016-17,Sergio Agüero,FWD,0,2,25,0,1.1,194,1,1,7.8,35.6,45,0,0,0,0,20,0,916505,1.0,2.0,41.0,7,127142,135341,8199,128,1,0,20,2017-01-02 15:00:00,Man City,4,1.0
2016-17,Adama Traoré,MID,0,0,12,1,25.2,195,0,0,4.6,12.4,79,0,0,0,0,20,0,8913,0.0,0.0,8.0,3,553,1659,1106,48,1,0,20,2017-01-02 12:30:00,Wolves,3,2.0
2016-17,Riyad Mahrez,MID,0,0,6,1,2.1,195,0,0,3.5,3.8,70,0,0,0,0,20,0,391499,0.0,0.0,29.0,3,-5170,761,5931,90,0,0,20,2017-01-02 12:30:00,Man City,4,1.0
2016-17,Adam Forshaw,MID,0,0,15,1,26.8,195,0,0,4.1,10.0,88,0,0,0,0,20,0,26801,0.0,0.0,4.0,3,3453,6240,2787,45,1,0,20,2017-01-02 12:30:00,Leeds,3,3.0
2016-17,Nampalys Mendy,MID,0,0,12,1,1.3,195,0,0,1.2,11.0,82,0,0,0,0,20,0,13155,0.0,0.0,0.0,3,-68,82,150,44,0,0,20,2017-01-02 12:30:00,Leicester,4,3.0
2016-17,Marc Albrighton,MID,0,0,6,0,14.3,195,0,0,2.1,7.0,8,0,0,0,0,20,0,32780,0.0,0.0,0.0,1,2184,2859,675,50,0,0,20,2017-01-02 12:30:00,Leicester,4,3.0
2016-17,Demarai Gray,MID,0,0,2,0,1.6,195,0,0,0.7,3.4,17,0,0,0,0,20,0,24058,0.0,0.0,2.0,1,838,1486,648,48,0,0,20,2017-01-02 12:30:00,Everton,4,2.0
2016-17,Andros Townsend,MID,0,0,11,0,16.8,181,2,0,4.4,12.4,70,0,0,0,0,19,0,88756,0.0,2.0,15.0,2,2106,3290,1184,59,0,0,19,2017-01-01 16:00:00,Everton,1,2.0
2016-17,Wilfried Zaha,MID,0,0,8,0,6.8,181,2,0,3.0,13.6,90,0,0,0,0,19,0,531067,0.0,2.0,10.0,2,-6500,40086,46586,58,0,0,19,2017-01-01 16:00:00,Crystal Palace,1,3.0
2016-17,Aaron Ramsey,MID,0,0,4,0,2.7,181,0,0,0.8,1.4,19,0,0,0,0,19,0,39611,0.0,2.0,4.0,1,280,478,198,76,1,0,19,2017-01-01 16:00:00,Aston Villa,3,3.0
2016-17,Granit Xhaka,MID,0,0,19,1,19.5,181,0,0,7.5,21.0,90,0,0,0,0,19,0,120465,0.0,2.0,34.0,3,1294,3070,1776,52,1,0,19,2017-01-01 16:00:00,Arsenal,3,1.0
2016-17,Christian Benteke,FWD,0,0,0,0,0.8,181,2,0,3.6,4.4,76,0,0,0,0,19,0,393361,0.0,2.0,31.0,2,-83589,7407,90996,77,0,0,19,2017-01-01 16:00:00,Crystal Palace,1,3.0
2016-17,Olivier Giroud,FWD,0,2,36,1,23.6,181,0,1,9.4,41.2,90,0,0,0,0,19,0,69634,0.0,2.0,29.0,8,14244,16556,2312,85,1,0,19,2017-01-01 16:00:00,Chelsea,3,1.0
2016-17,Alex Oxlade-Chamberlain,MID,0,0,7,0,10.9,181,0,0,4.2,8.4,14,0,0,0,0,19,0,61164,0.0,2.0,23.0,1,-6722,672,7394,58,1,0,19,2017-01-01 16:00:00,Liverpool,3,1.0
2016-17,Alex Iwobi,MID,0,3,37,1,62.2,181,0,1,19.6,55.6,76,0,0,0,0,19,0,36229,0.0,2.0,78.0,11,4492,6051,1559,58,1,0,19,2017-01-01 16:00:00,Everton,3,2.0
2016-17,Harry Kane,FWD,1,3,76,1,34.4,190,0,2,19.4,93.4,76,0,0,0,0,19,0,605378,4.0,1.0,66.0,16,-136996,4441,141437,110,0,0,19,2017-01-01 13:30:00,Spurs,4,1.0
2016-17,Harry Winks,MID,0,0,2,0,2.2,190,1,0,0.4,1.4,30,0,0,0,0,19,0,3460,4.0,1.0,0.0,1,-74,201,275,45,0,0,19,2017-01-01 13:30:00,Spurs,4,1.0
2016-17,Heung-Min Son,MID,0,0,4,0,24.7,190,1,0,6.5,5.2,90,0,0,0,0,19,0,224969,4.0,1.0,35.0,2,-8906,10398,19304,71,0,0,19,2017-01-01 13:30:00,Spurs,4,1.0
2016-17,Troy Deeney,FWD,0,0,5,0,16.3,190,4,0,2.6,4.0,90,0,0,0,0,19,0,187708,4.0,1.0,6.0,2,-5182,6818,12000,68,1,0,19,2017-01-01 13:30:00,Watford,1,4.0
2016-17,Abdoulaye Doucouré,MID,0,0,10,0,5.3,190,4,0,2.7,3.6,90,0,0,0,0,19,0,674,4.0,1.0,18.0,2,-3,7,10,46,1,0,19,2017-01-01 13:30:00,Everton,1,2.0
2016-17,Odion Ighalo,FWD,0,0,0,0,1.8,190,4,0,0.7,0.0,90,0,0,0,0,19,0,127168,4.0,1.0,6.0,2,-2126,377,2503,69,1,0,19,2017-01-01 13:30:00,Man Utd,1,2.0
2016-17,Bamidele Alli,MID,0,1,37,1,3.8,190,0,2,14.0,63.0,60,0,0,0,0,19,0,264865,4.0,1.0,73.0,14,47615,51084,3469,82,0,0,19,2017-01-01 13:30:00,Spurs,4,1.0
2016-17,Kevin De Bruyne,MID,0,0,9,0,16.3,186,1,0,4.0,9.4,90,0,0,0,0,19,0,372983,0.0,1.0,14.0,2,-35232,3141,38373,107,0,0,19,2016-12-31 17:30:00,Man City,1,1.0
2016-17,Divock Origi,FWD,0,0,3,0,0.8,186,0,0,1.8,5.0,27,0,0,0,0,19,0,434148,0.0,1.0,12.0,1,-21789,29121,50910,69,1,0,19,2016-12-31 17:30:00,Liverpool,1,1.0
2016-17,James Milner,MID,0,0,15,1,9.4,186,0,0,3.2,20.2,90,0,0,0,0,19,0,248636,0.0,1.0,2.0,3,-3958,9454,13412,65,1,0,19,2016-12-31 17:30:00,Liverpool,1,1.0
2016-17,Georginio Wijnaldum,MID,0,3,36,1,3.2,186,0,1,6.6,40.4,90,0,0,0,0,19,0,53565,0.0,1.0,22.0,11,-773,125,898,75,1,0,19,2016-12-31 17:30:00,Liverpool,1,1.0
2016-17,Adam Lallana,MID,1,0,15,1,40.3,186,0,0,6.6,25.8,90,0,0,0,0,19,0,928792,0.0,1.0,0.0,6,143586,158030,14444,75,1,0,19,2016-12-31 17:30:00,Brighton,1,2.0
2016-17,Sergio Agüero,FWD,0,0,1,0,4.9,186,1,0,1.4,1.0,90,0,0,0,0,19,0,786816,0.0,1.0,8.0,2,47407,54158,6751,128,0,0,19,2016-12-31 17:30:00,Man City,1,1.0
2016-17,Kelechi Iheanacho,FWD,0,0,3,0,0.0,186,0,0,0.0,0.0,2,0,0,0,0,19,0,172473,0.0,1.0,0.0,1,-31677,4587,36264,64,0,0,19,2016-12-31 17:30:00,Leicester,1,3.0
2016-17,Sadio Mané,MID,0,0,5,1,6.6,186,0,0,0.9,0.0,88,0,0,0,0,19,0,861153,0.0,1.0,6.0,3,-64257,14557,78814,94,1,0,19,2016-12-31 17:30:00,Liverpool,1,1.0
2016-17,Jordan Henderson,MID,0,0,16,1,4.2,186,0,0,1.5,11.2,63,0,0,0,0,19,0,81202,0.0,1.0,0.0,3,-2514,3226,5740,64,1,0,19,2016-12-31 17:30:00,Liverpool,1,1.0
2016-17,Roberto Firmino,FWD,0,0,7,1,32.7,186,0,0,5.1,13.8,90,0,0,0,0,19,0,530304,0.0,1.0,4.0,3,-10848,15606,26454,85,1,0,19,2016-12-31 17:30:00,Liverpool,1,1.0
2016-17,Raheem Sterling,MID,0,0,9,0,12.7,186,1,0,4.1,4.2,90,0,0,0,0,19,0,408033,0.0,1.0,24.0,2,32099,44502,12403,76,0,0,19,2016-12-31 17:30:00,Man City,1,1.0
2016-17,Jack Cork,MID,0,0,4,0,1.7,189,1,0,0.4,2.0,25,0,0,0,0,19,0,3025,3.0,0.0,0.0,1,-1,50,51,46,1,0,19,2016-12-31 15:00:00,Burnley,2,4.0
2016-17,Johann Berg Gudmundsson,MID,0,0,8,0,4.3,182,1,0,1.7,9.0,23,0,0,0,0,19,0,7082,1.0,4.0,4.0,1,83,269,186,50,1,0,19,2016-12-31 15:00:00,Burnley,4,4.0
2016-17,Juan Mata,MID,1,0,14,0,20.8,187,1,0,10.5,22.8,27,0,0,0,0,19,0,99548,1.0,2.0,61.0,4,-3970,3232,7202,73,1,0,19,2016-12-31 15:00:00,Man Utd,4,2.0
2016-17,Jay Rodriguez,FWD,0,0,3,0,2.3,188,0,0,2.7,6.6,39,0,0,0,0,19,0,35068,2.0,1.0,18.0,1,11615,13350,1735,63,1,0,19,2016-12-31 15:00:00,Burnley,2,4.0
2016-17,Islam Slimani,FWD,0,3,32,1,3.4,185,0,1,8.1,41.8,82,0,0,0,0,19,0,39661,0.0,1.0,36.0,9,-4796,1421,6217,83,1,0,19,2016-12-31 15:00:00,Leicester,3,3.0
2016-17,James Ward-Prowse,MID,0,0,7,0,14.6,188,0,0,2.1,6.8,16,0,0,0,0,19,0,9393,2.0,1.0,0.0,1,2446,2678,232,50,1,0,19,2016-12-31 15:00:00,Southampton,2,2.0
2016-17,Jack Wilshere,MID,0,0,14,1,36.9,189,0,0,5.7,13.8,90,0,0,0,0,19,0,31499,3.0,0.0,6.0,3,1615,2864,1249,59,0,0,19,2016-12-31 15:00:00,West Ham,3,3.0
2016-17,Joshua King,FWD,0,0,21,0,6.1,189,0,1,4.7,33.8,18,0,0,0,0,19,0,27856,3.0,0.0,7.0,6,618,1723,1105,53,0,0,19,2016-12-31 15:00:00,Watford,3,4.0
2016-17,Anthony Martial,FWD,0,2,32,0,39.3,187,1,1,17.0,54.6,90,0,0,0,0,19,0,106307,1.0,2.0,76.0,9,-1195,61,1256,93,1,0,19,2016-12-31 15:00:00,Man Utd,4,2.0
2016-17,Ashley Barnes,FWD,1,2,39,0,27.3,182,1,1,11.8,53.0,84,0,0,0,0,19,0,64405,1.0,4.0,38.0,11,6132,9922,3790,44,1,0,19,2016-12-31 15:00:00,Burnley,4,4.0
2016-17,Andy Carroll,FWD,0,0,1,0,15.3,185,1,0,5.2,3.8,90,0,0,0,0,19,0,137139,0.0,1.0,33.0,2,22786,27110,4324,62,0,0,19,2016-12-31 15:00:00,Newcastle,3,4.0
2016-17,Andre Gray,FWD,0,3,78,0,11.8,182,1,3,18.0,93.0,77,0,0,0,0,19,0,126012,1.0,4.0,75.0,17,10067,11338,1271,61,1,0,19,2016-12-31 15:00:00,Watford,4,4.0
2016-17,Adam Forshaw,MID,0,0,9,0,13.3,187,2,0,3.4,11.0,90,0,0,0,0,19,0,23209,1.0,2.0,10.0,2,2910,4481,1571,45,0,0,19,2016-12-31 15:00:00,Leeds,2,3.0
2016-17,Adama Traoré,MID,0,0,16,1,17.2,187,0,0,3.7,13.0,81,0,0,0,0,19,0,8304,1.0,2.0,7.0,3,-936,189,1125,48,0,0,19,2016-12-31 15:00:00,Wolves,2,2.0
2016-17,Cheikhou Kouyaté,MID,0,0,7,0,12.3,185,1,0,2.8,8.8,77,0,0,0,0,19,0,37720,0.0,1.0,7.0,2,1043,1587,544,51,0,0,19,2016-12-31 15:00:00,Crystal Palace,3,3.0
2016-17,Hal Robson-Kanu,FWD,1,2,32,0,12.6,188,1,1,6.8,46.8,71,0,0,0,0,19,0,8310,2.0,1.0,9.0,10,-165,333,498,50,0,1,19,2016-12-31 15:00:00,West Brom,2,2.0
2016-17,Gylfi Sigurdsson,MID,0,0,8,0,32.2,189,3,0,7.7,11.2,90,0,0,0,0,19,0,393275,3.0,0.0,34.0,2,-36947,14855,51802,75,1,0,19,2016-12-31 15:00:00,Everton,2,2.0
2016-17,Demarai Gray,MID,0,0,12,1,20.2,185,0,0,3.8,7.0,79,0,0,0,0,19,0,23170,0.0,1.0,11.0,3,426,822,396,48,1,0,19,2016-12-31 15:00:00,Everton,3,2.0
2016-17,Dan Gosling,MID,0,0,3,0,0.3,189,0,0,0.0,0.0,2,0,0,0,0,19,0,7987,3.0,0.0,0.0,1,-39,239,278,47,0,0,19,2016-12-31 15:00:00,Watford,3,4.0
2016-17,Pierre-Emile Højbjerg,MID,0,0,5,0,14.7,188,2,0,3.5,3.4,51,0,0,0,0,19,0,58616,2.0,1.0,17.0,1,-401,941,1342,43,1,0,19,2016-12-31 15:00:00,Spurs,2,1.0
2016-17,Paul Pogba,MID,0,3,36,0,61.3,187,1,1,16.4,50.0,90,0,0,0,0,19,0,443793,1.0,2.0,53.0,10,32349,39729,7380,84,1,0,19,2016-12-31 15:00:00,Man Utd,4,2.0
2016-17,Oriol Romeu Vidal,MID,0,0,18,0,4.7,188,2,0,2.2,15.4,90,0,0,0,0,19,0,18402,2.0,1.0,2.0,2,150,770,620,45,1,0,19,2016-12-31 15:00:00,Southampton,2,2.0
2016-17,Oliver McBurnie,FWD,0,0,2,0,4.3,189,1,0,3.6,0.2,34,0,0,0,0,19,0,3529,3.0,0.0,31.0,1,-48,78,126,45,1,0,19,2016-12-31 15:00:00,Sheffield Utd,2,4.0
2016-17,Nemanja Matic,MID,0,0,5,0,13.6,183,0,0,1.8,4.8,18,0,0,0,0,19,0,189933,2.0,4.0,0.0,1,6106,13619,7513,51,1,0,19,2016-12-31 15:00:00,Man Utd,3,2.0
2016-17,Nathaniel Chalobah,MID,0,0,3,0,0.3,183,0,0,0.0,0.0,7,0,0,0,0,19,0,731,2.0,4.0,0.0,1,-9,17,26,45,1,0,19,2016-12-31 15:00:00,Watford,3,4.0
2016-17,Riyad Mahrez,MID,0,0,8,1,15.5,185,0,0,5.3,11.0,69,0,0,0,0,19,0,396335,0.0,1.0,26.0,3,-10045,621,10666,90,1,0,19,2016-12-31 15:00:00,Man City,3,1.0
2016-17,Willian Borges Da Silva,MID,0,3,43,0,18.3,183,2,2,14.5,65.4,83,0,0,0,0,19,0,156185,2.0,4.0,61.0,15,7710,11239,3529,71,1,0,19,2016-12-31 15:00:00,Arsenal,3,1.0
2016-17,Sofiane Boufal,MID,0,0,5,0,36.3,188,2,0,5.5,10.8,90,0,0,0,0,19,0,5631,2.0,1.0,8.0,1,-50,665,715,68,1,1,19,2016-12-31 15:00:00,Southampton,2,2.0
2016-17,Shane Long,FWD,0,1,29,0,9.5,188,2,1,8.9,34.8,90,0,0,0,0,19,0,130457,2.0,1.0,45.0,7,-1263,923,2186,61,1,0,19,2016-12-31 15:00:00,Southampton,2,2.0
2016-17,Salomón Rondón,FWD,0,0,0,0,0.6,188,0,0,0.5,2.0,19,0,0,0,0,19,0,365396,2.0,1.0,2.0,1,16331,41935,25604,67,0,0,19,2016-12-31 15:00:00,Everton,2,2.0
2016-17,Ryan Fraser,MID,0,0,22,1,4.8,189,0,1,6.9,29.6,72,0,0,0,0,19,0,5713,3.0,0.0,35.0,8,1197,1890,693,48,0,0,19,2016-12-31 15:00:00,Newcastle,3,4.0
2016-17,Matt Phillips,MID,1,3,43,0,33.6,188,1,1,11.5,60.2,90,0,0,0,0,19,0,374871,2.0,1.0,21.0,13,28322,46752,18430,55,0,0,19,2016-12-31 15:00:00,West Brom,2,2.0
2016-17,N'Golo Kanté,MID,0,0,23,0,13.1,183,2,0,2.7,13.2,90,0,0,0,0,19,0,517874,2.0,4.0,1.0,2,2291,9612,7321,47,1,0,19,2016-12-31 15:00:00,Chelsea,3,1.0
2016-17,Manuel Lanzini,MID,0,0,4,0,12.3,185,0,0,1.3,0.8,34,0,0,0,0,19,0,10366,0.0,1.0,0.0,0,-3126,264,3390,64,0,1,19,2016-12-31 15:00:00,West Ham,3,3.0
2016-17,Marcus Rashford,MID,0,0,6,0,2.8,187,0,0,3.7,7.4,19,0,0,0,0,19,0,182509,1.0,2.0,27.0,1,-9316,1055,10371,64,1,0,19,2016-12-31 15:00:00,Man Utd,4,2.0
2016-17,Marc Albrighton,MID,1,2,29,1,41.0,185,0,0,8.4,36.6,90,0,0,0,0,19,0,30513,0.0,1.0,6.0,7,-229,388,617,50,1,1,19,2016-12-31 15:00:00,Leicester,3,3.0
2016-17,Mark Noble,MID,0,0,8,0,11.3,185,1,0,1.8,6.6,56,0,0,0,0,19,0,63881,0.0,1.0,0.0,1,871,2336,1465,62,0,0,19,2016-12-31 15:00:00,West Ham,3,3.0
2016-17,Xherdan Shaqiri,MID,0,0,3,0,19.6,183,2,0,2.5,0.0,60,0,0,0,0,19,0,151501,2.0,4.0,9.0,2,-8611,1016,9627,62,0,0,19,2016-12-31 15:00:00,Liverpool,1,1.0
2016-17,Michail Antonio,FWD,0,0,1,0,3.3,185,1,0,7.3,1.2,90,0,0,0,0,19,0,464466,0.0,1.0,68.0,2,64907,74322,9415,68,0,0,19,2016-12-31 15:00:00,West Ham,3,3.0
2016-17,Dominic Calvert-Lewin,FWD,0,0,-1,0,0.8,184,0,0,0.7,0.0,17,0,0,0,0,19,0,1365,2.0,2.0,8.0,1,19,117,98,45,0,0,19,2016-12-30 20:00:00,Everton,4,2.0
2016-17,Ross Barkley,MID,0,1,27,0,31.3,184,2,1,14.9,46.6,90,0,0,0,0,19,0,252574,2.0,2.0,71.0,8,164,4422,4258,70,0,0,19,2016-12-30 20:00:00,Chelsea,4,1.0
2016-17,Romelu Lukaku,FWD,0,0,7,0,27.3,184,2,0,9.7,8.8,90,0,0,0,0,19,0,1145113,2.0,2.0,61.0,2,6495,59549,53054,94,0,0,19,2016-12-30 20:00:00,Chelsea,4,1.0
2016-17,Robert Snodgrass,MID,0,3,30,0,45.9,184,2,1,10.5,40.8,90,0,0,0,0,19,0,226540,2.0,2.0,18.0,10,6474,15948,9474,56,1,0,19,2016-12-30 20:00:00,West Brom,2,2.0
2016-17,Jake Livermore,MID,0,0,15,0,18.8,184,2,0,6.5,21.8,90,0,0,0,0,19,0,5544,2.0,2.0,24.0,2,401,638,237,48,1,0,19,2016-12-30 20:00:00,West Brom,2,2.0
2016-17,Tom Davies,MID,0,0,3,0,11.7,184,0,0,2.3,7.2,25,0,0,0,0,19,0,2056,2.0,2.0,4.0,0,79,142,63,43,0,1,19,2016-12-30 20:00:00,Everton,4,2.0
2016-17,Moussa Sissoko,MID,1,0,18,0,14.8,178,1,0,2.1,4.4,73,0,0,0,0,18,0,4545,4.0,1.0,2.0,5,-41,271,312,67,0,0,18,2016-12-28 19:45:00,Watford,2,4.0
2016-17,Nathan Redmond,MID,0,0,-11,0,12.4,178,4,0,1.0,0.0,56,0,0,0,1,18,0,267734,4.0,1.0,4.0,-2,-9698,5801,15499,59,1,0,18,2016-12-28 19:45:00,Southampton,1,2.0
2016-17,Harry Winks,MID,0,0,3,0,0.4,178,0,0,0.2,1.4,9,0,0,0,0,18,0,3506,4.0,1.0,0.0,1,-16,326,342,45,0,0,18,2016-12-28 19:45:00,Spurs,2,1.0
2016-17,Oriol Romeu Vidal,MID,0,0,18,0,11.4,178,4,0,2.0,8.8,90,0,0,0,0,18,0,18198,4.0,1.0,0.0,2,-1119,307,1426,45,1,0,18,2016-12-28 19:45:00,Southampton,1,2.0
2016-17,Heung-Min Son,MID,0,0,19,0,1.7,178,0,1,6.7,33.4,17,0,0,0,0,18,0,233005,4.0,1.0,32.0,6,-55378,4153,59531,71,0,0,18,2016-12-28 19:45:00,Spurs,2,1.0
