Season,name,position,team,total_points,bps,clean_sheets,minutes,bonus,influence,ict_index,saves,value,selected,penalties_saved,transfers_in
2018-19,Martin Dubravka,GK,Newcastle,0,9,0,90,0,12.6,1.3,2,5.0,59424,0,5210
2018-19,Angus Gunn,GK,Norwich,8,29,0,90,1,46.0,4.6,3,4.3,14499,1,1068
2018-19,Ederson Santana de Moraes,GK,Man City,6,20,1,90,0,3.4,0.3,0,5.6,1295430,0,39192
2018-19,Mathew Ryan,GK,Brighton,9,28,1,90,2,27.8,2.8,4,4.4,192314,0,13930
2018-19,Wayne Hennessey,GK,Burnley,3,16,0,90,0,25.0,2.5,3,4.5,175157,0,400
2018-19,Jonas Lössl,GK,Everton,2,12,0,90,0,15.6,1.6,2,4.4,113337,0,4030
2018-19,John Ruddy,GK,Wolves,7,25,1,90,0,26.6,2.7,3,4.2,15330,0,959
2018-19,Tom Heaton,GK,Man Utd,1,11,0,90,0,15.0,1.5,2,4.8,38170,0,2820
2018-19,Hugo Lloris,GK,Spurs,10,30,0,90,3,40.8,4.1,2,5.5,331382,1,1782
2018-19,Bernd Leno,GK,Arsenal,2,11,0,90,0,19.4,1.9,2,4.8,149525,0,2309
2018-19,Hugo Lloris,GK,Spurs,1,7,0,90,0,1.8,0.2,0,5.5,344975,0,2050
2018-19,Lukasz Fabianski,GK,West Ham,3,19,0,90,0,35.8,3.6,5,4.7,1035517,0,5675
2018-19,Alisson Ramses Becker,GK,Liverpool,7,27,1,90,0,27.6,2.8,3,6.0,1524853,0,15970
2018-19,Ben Foster,GK,Watford,1,21,0,90,0,30.2,3.0,5,4.6,399689,0,11707
2018-19,Ederson Santana de Moraes,GK,Man City,6,20,1,90,0,11.8,1.2,1,5.6,1262999,0,29887
2018-19,Vicente Guaita,GK,Crystal Palace,1,9,0,90,0,4.6,0.5,1,4.2,100383,0,5747
2018-19,Willy Caballero,GK,Chelsea,6,19,1,90,0,3.6,0.4,0,4.7,7596,0,246
2018-19,Angus Gunn,GK,Norwich,7,28,1,90,0,25.2,2.5,4,4.3,13724,0,388
2018-19,Bernd Leno,GK,Arsenal,3,16,0,90,0,23.6,2.4,4,4.8,156556,0,5783
2018-19,Tom Heaton,GK,Man Utd,1,14,0,90,0,12.2,1.2,2,4.8,36532,0,4652
2018-19,Martin Dubravka,GK,Newcastle,6,25,1,90,0,21.0,2.1,2,5.0,57382,0,5780
2018-19,Kasper Schmeichel,GK,Leicester,2,12,0,90,0,15.2,1.5,2,5.0,297290,0,4752
2018-19,Mathew Ryan,GK,Brighton,1,9,0,90,0,11.2,1.1,1,4.4,179715,0,3624
2018-19,Danny Ward,GK,Leicester,1,2,0,9,0,0.0,0.5,0,4.3,13867,0,189
2018-19,Rui Pedro dos Santos Patrício,GK,Wolves,2,12,0,90,0,19.4,1.9,2,4.5,561383,0,18672
2018-19,Jordan Pickford,GK,Everton,6,19,1,90,0,4.4,0.4,0,4.9,791270,0,4971
2018-19,Jonas Lössl,GK,Everton,6,20,1,90,0,3.4,0.3,0,4.4,110516,0,2242
2018-19,Bernd Leno,GK,Arsenal,7,28,1,90,0,31.4,3.1,4,4.8,163702,0,11467
2018-19,Alisson Ramses Becker,GK,Liverpool,10,30,1,90,3,26.0,2.6,3,6.0,1488359,0,8441
2018-19,Angus Gunn,GK,Norwich,2,10,0,90,0,21.4,2.1,3,4.3,13379,0,53
2018-19,Vicente Guaita,GK,Crystal Palace,3,17,0,90,0,26.6,2.7,4,4.2,96561,0,7492
2018-19,Kasper Schmeichel,GK,Leicester,-1,2,0,90,0,3.2,0.3,1,5.0,299614,0,10594
2018-19,Martin Dubravka,GK,Newcastle,6,22,1,90,0,9.8,1.0,1,5.0,73837,0,19303
2018-19,Rui Pedro dos Santos Patrício,GK,Wolves,2,12,0,90,0,16.4,1.6,2,4.5,544929,0,14867
2018-19,Jonas Lössl,GK,Everton,5,32,0,90,1,77.4,7.7,10,4.4,108035,0,912
2018-19,Tom Heaton,GK,Man Utd,3,19,0,90,0,36.0,3.6,5,4.8,32204,0,3448
2018-19,Hugo Lloris,GK,Spurs,1,14,0,90,0,19.0,1.9,2,5.5,389743,0,37672
2018-19,Ben Foster,GK,Watford,3,18,0,90,0,31.2,4.1,4,4.6,414976,0,44576
2018-19,Lukasz Fabianski,GK,West Ham,3,17,0,90,0,26.8,2.7,4,4.7,1062550,0,33948
2018-19,Martin Dubravka,GK,Newcastle,4,18,0,90,1,34.2,3.4,5,5.0,36441,0,2194
2018-19,Rui Pedro dos Santos Patrício,GK,Wolves,2,10,0,90,0,14.2,1.4,2,4.5,545645,0,21228
2018-19,Ederson Santana de Moraes,GK,Man City,7,33,1,90,0,29.0,2.9,4,5.6,1270859,0,9280
2018-19,Kepa Arrizabalaga,GK,Chelsea,0,17,0,90,0,21.6,2.2,3,5.6,327341,0,2643
2018-19,Kasper Schmeichel,GK,Leicester,1,11,0,90,0,15.0,1.5,2,5.0,289474,0,2501
2018-19,Hugo Lloris,GK,Spurs,12,42,0,90,2,81.2,8.1,9,5.4,325306,1,9997
2018-19,Tom Heaton,GK,Man Utd,3,18,0,90,0,37.4,3.7,5,4.8,30154,0,2654
2018-19,Mathew Ryan,GK,Brighton,0,6,0,90,0,8.6,0.9,2,4.4,183386,0,10312
2018-19,Ben Foster,GK,Watford,10,29,1,90,3,35.8,3.6,4,4.6,356683,0,28037
2018-19,Bernd Leno,GK,Arsenal,3,19,0,90,0,32.8,3.3,5,4.8,146892,0,17037
2018-19,Alisson Ramses Becker,GK,Liverpool,6,24,1,90,0,21.8,2.2,2,6.0,1529410,0,15587
2018-19,Alex McCarthy,GK,Southampton,1,10,0,90,0,7.0,0.7,1,4.4,170042,0,7803
2018-19,Vicente Guaita,GK,Crystal Palace,3,11,0,90,0,17.2,1.7,3,4.2,91976,0,11767
2018-19,Jordan Pickford,GK,Everton,2,9,0,90,0,19.6,2.0,1,5.0,827655,0,4674
2018-19,Lukasz Fabianski,GK,West Ham,3,15,0,90,0,34.8,3.5,4,4.7,1027605,0,16419
2018-19,Jordan Pickford,GK,Everton,1,11,0,90,0,19.0,1.9,2,5.0,862827,0,34910
2018-19,Ederson Santana de Moraes,GK,Man City,6,24,1,90,0,9.4,1.9,1,5.6,1311038,0,40101
2018-19,Lukasz Fabianski,GK,West Ham,3,21,0,90,0,38.4,3.8,5,4.8,1017241,0,4604
2018-19,Alisson Ramses Becker,GK,Liverpool,2,10,0,90,0,8.4,0.8,1,6.0,1528641,0,14870
2018-19,Bernd Leno,GK,Arsenal,5,28,0,90,1,70.8,7.1,9,4.8,130106,0,1726
2018-19,Ederson Santana de Moraes,GK,Man City,2,9,0,90,0,11.0,1.1,1,5.6,1311038,0,40101
2018-19,Kasper Schmeichel,GK,Leicester,3,17,0,90,0,34.8,3.5,5,5.0,290864,0,1430
2018-19,Alex McCarthy,GK,Southampton,4,21,0,90,1,41.8,4.2,5,4.4,164208,0,2466
2018-19,Ben Foster,GK,Watford,8,28,1,90,1,34.8,3.5,4,4.5,330623,0,18594
2018-19,Mathew Ryan,GK,Brighton,6,21,1,90,0,4.0,0.4,0,4.4,175247,0,5438
2018-19,Rui Pedro dos Santos Patrício,GK,Wolves,3,14,0,90,0,26.8,2.7,3,4.5,530700,0,16593
2018-19,Tom Heaton,GK,Man Utd,3,16,0,90,0,26.8,2.7,3,4.8,30119,0,8254
2018-19,Vicente Guaita,GK,Crystal Palace,6,21,1,90,0,1.4,0.1,0,4.2,82253,0,8024
2018-19,Kepa Arrizabalaga,GK,Chelsea,6,24,1,90,0,17.4,1.7,2,5.6,351761,0,10813
2018-19,Jonas Lössl,GK,Everton,0,15,0,90,0,14.8,1.5,2,4.4,117075,0,1796
2018-19,Jordan Pickford,GK,Everton,1,9,0,90,0,11.0,1.1,1,5.0,862827,0,34910
2018-19,Hugo Lloris,GK,Spurs,6,24,1,90,0,14.0,1.4,2,5.4,320781,0,9202
2018-19,Martin Dubravka,GK,Newcastle,2,9,0,90,0,7.6,0.8,1,5.0,34983,0,1093
2018-19,Kasper Schmeichel,GK,Leicester,2,11,0,90,0,17.4,1.7,2,5.0,295411,0,1327
2018-19,Ben Foster,GK,Watford,2,23,0,90,0,23.4,3.3,4,4.5,318558,0,27237
2018-19,Hugo Lloris,GK,Spurs,2,12,0,90,0,5.2,0.5,0,5.4,316690,0,11151
2018-19,Alisson Ramses Becker,GK,Liverpool,2,13,0,90,0,15.8,1.6,2,6.0,1542194,0,16368
2018-19,Vicente Guaita,GK,Crystal Palace,3,14,0,90,0,16.0,1.6,3,4.2,75698,0,1108
2018-19,Alex McCarthy,GK,Southampton,2,10,0,90,0,7.4,0.7,1,4.4,166323,0,8621
2018-19,Kepa Arrizabalaga,GK,Chelsea,1,20,0,90,0,24.6,2.5,3,5.6,348865,0,5252
2018-19,Ederson Santana de Moraes,GK,Man City,1,8,0,90,0,5.2,0.5,0,5.6,1291796,0,35186
2018-19,Tom Heaton,GK,Man Utd,3,23,0,90,0,42.8,4.3,7,4.8,21161,0,3160
2018-19,Martin Dubravka,GK,Newcastle,2,13,0,90,0,17.6,1.8,2,5.0,34877,0,1046
2018-19,Bernd Leno,GK,Arsenal,2,11,0,90,0,8.4,0.8,1,4.8,137995,0,16026
2018-19,Rui Pedro dos Santos Patrício,GK,Wolves,6,19,1,90,0,2.4,0.2,0,4.5,527764,0,17319
2018-19,Jordan Pickford,GK,Everton,8,25,1,90,2,15.2,1.5,2,5.0,823286,0,15349
2018-19,Jonas Lössl,GK,Everton,3,19,0,90,0,29.4,2.9,4,4.4,119765,0,5565
2018-19,Mathew Ryan,GK,Brighton,1,14,0,90,0,18.8,1.9,3,4.4,172718,0,4346
2018-19,Lukasz Fabianski,GK,West Ham,3,21,0,90,0,45.4,4.5,6,4.8,1085454,0,15924
2018-19,Hugo Lloris,GK,Spurs,3,20,0,90,0,36.0,3.6,4,5.4,313770,0,22534
2018-19,Ederson Santana de Moraes,GK,Man City,6,30,1,90,0,17.4,1.7,2,5.6,1273976,0,32167
2018-19,Jonas Lössl,GK,Everton,1,11,0,90,0,11.0,1.1,1,4.4,118248,0,11858
2018-19,Kepa Arrizabalaga,GK,Chelsea,2,18,0,90,0,25.8,2.6,3,5.6,357434,0,5351
2018-19,Bernd Leno,GK,Arsenal,6,23,1,90,0,11.4,1.1,1,4.8,123855,0,2550
2018-19,Ben Foster,GK,Watford,8,28,1,90,1,22.6,2.3,3,4.5,301446,0,29027
2018-19,Alisson Ramses Becker,GK,Liverpool,1,8,0,90,0,3.2,0.3,0,6.0,1554592,0,55333
2018-19,Alex McCarthy,GK,Southampton,2,11,0,90,0,9.0,0.9,1,4.4,162122,0,9263
2018-19,David Button,GK,West Brom,2,16,0,90,0,22.4,2.2,4,4.0,214710,0,49930
2018-19,Danny Ward,GK,Leicester,1,2,0,1,0,0.0,0.0,0,4.3,13709,0,105
2018-19,Tom Heaton,GK,Man Utd,8,28,1,90,1,30.0,3.0,4,4.8,19300,0,1578
2018-19,Jordan Pickford,GK,Everton,2,15,0,90,0,23.2,2.3,3,5.0,823629,0,13924
2018-19,Lukasz Fabianski,GK,West Ham,2,17,0,90,0,16.6,1.7,3,4.8,1092112,0,35867
2018-19,Martin Dubravka,GK,Newcastle,6,23,1,90,0,11.6,1.2,1,5.0,36672,0,3992
2018-19,Rui Pedro dos Santos Patrício,GK,Wolves,2,14,0,90,0,28.4,2.8,4,4.5,524467,0,23771
2018-19,Kasper Schmeichel,GK,Leicester,1,20,0,90,0,26.8,2.7,3,5.0,306771,0,2976
2018-19,Rui Pedro dos Santos Patrício,GK,Wolves,3,23,0,90,0,47.4,4.7,7,4.5,527879,0,21075
2018-19,Ederson Santana de Moraes,GK,Man City,6,22,1,90,0,5.6,0.6,0,5.6,1291040,0,25390
2018-19,Hugo Lloris,GK,Spurs,4,24,0,90,0,55.8,5.6,7,5.4,303685,0,18705
2018-19,Jordan Pickford,GK,Everton,9,33,1,90,1,55.4,5.5,7,5.0,833450,0,11905
2018-19,Kepa Arrizabalaga,GK,Chelsea,2,11,0,90,0,7.4,0.7,1,5.6,401182,0,28484
2018-19,Martin Dubravka,GK,Newcastle,2,17,0,90,0,31.6,3.2,4,5.0,34222,0,961
2018-19,David Button,GK,West Brom,2,15,0,90,0,13.8,1.4,2,4.0,175113,0,38591
2018-19,Ben Foster,GK,Watford,4,20,0,90,0,35.4,3.5,6,4.5,286312,0,23902
2018-19,Alex McCarthy,GK,Southampton,3,18,0,90,0,26.4,2.6,4,4.4,161968,0,2433
2018-19,Alisson Ramses Becker,GK,Liverpool,6,20,1,90,0,11.4,1.1,0,5.9,1531257,0,72803
2018-19,Vicente Guaita,GK,Crystal Palace,1,4,0,44,0,0.0,0.0,0,4.2,105696,0,63501
2018-19,Wayne Hennessey,GK,Burnley,0,4,0,45,0,0.4,0.0,0,4.5,258633,0,2741
2018-19,Tom Heaton,GK,Man Utd,2,12,0,90,0,11.8,1.2,2,4.8,20696,0,5594
2018-19,Jonas Lössl,GK,Everton,6,23,1,90,0,6.2,0.6,0,4.4,114160,0,7822
2018-19,Kasper Schmeichel,GK,Leicester,1,9,0,90,0,12.2,1.2,1,5.0,321412,0,23385
2018-19,Lukasz Fabianski,GK,West Ham,9,27,1,90,2,23.8,2.4,3,4.8,1086302,0,19083
2018-19,Bernd Leno,GK,Arsenal,2,15,0,90,0,17.2,1.7,2,4.8,132250,0,5364
2018-19,Alisson Ramses Becker,GK,Liverpool,1,17,0,90,0,25.0,2.5,2,5.9,1466358,0,43913
2018-19,Ederson Santana de Moraes,GK,Man City,2,16,0,90,0,28.6,2.9,3,5.6,1319479,0,6906
2018-19,Martin Dubravka,GK,Newcastle,2,15,0,90,0,31.4,3.1,5,5.0,35281,0,1084
2018-19,Kepa Arrizabalaga,GK,Chelsea,7,29,1,90,1,14.4,1.4,2,5.6,388388,0,44806
2018-19,Jonas Lössl,GK,Everton,3,22,0,90,0,47.0,4.7,6,4.4,112711,0,13922
2018-19,David Button,GK,West Brom,2,16,0,90,0,21.8,2.2,4,4.0,144876,0,38125
2018-19,Rui Pedro dos Santos Patrício,GK,Wolves,1,12,0,90,0,10.4,1.0,2,4.5,544308,0,36653
2018-19,Vicente Guaita,GK,Crystal Palace,6,22,1,90,0,5.6,0.6,1,4.2,47499,0,17392
2018-19,Tom Heaton,GK,Man Utd,1,8,0,90,0,6.2,0.6,2,4.8,17085,0,11393
2018-19,Ben Foster,GK,Watford,4,28,0,90,0,59.0,5.9,9,4.5,275470,0,14000
2018-19,Lukasz Fabianski,GK,West Ham,2,17,0,90,0,27.2,2.7,4,4.8,1147315,0,46847
2018-19,Angus Gunn,GK,Norwich,11,34,1,90,3,45.8,4.6,6,4.3,8405,0,17
2018-19,Hugo Lloris,GK,Spurs,7,33,1,90,0,28.4,2.8,3,5.4,303836,0,17943
2018-19,Bernd Leno,GK,Arsenal,3,18,0,90,0,28.2,2.8,3,4.8,137572,0,10080
2018-19,Jordan Pickford,GK,Everton,3,16,0,90,0,20.0,2.0,3,5.0,855312,0,12208
2018-19,Kasper Schmeichel,GK,Leicester,6,25,1,90,0,18.0,1.8,2,5.0,303610,0,6621
2018-19,Lukasz Fabianski,GK,West Ham,2,16,0,90,0,28.0,2.8,3,4.7,1131265,0,59122
2018-19,Alex McCarthy,GK,Southampton,2,15,0,90,0,33.8,3.4,4,4.5,180236,0,627
2018-19,Ederson Santana de Moraes,GK,Man City,3,18,0,90,0,20.8,2.1,3,5.7,1402387,0,8305
2018-19,Tom Heaton,GK,Man Utd,9,30,1,90,2,35.2,5.5,4,4.8,6058,0,38
2018-19,Kepa Arrizabalaga,GK,Chelsea,6,19,1,90,0,3.4,0.3,0,5.6,351770,0,11328
2018-19,Vicente Guaita,GK,Crystal Palace,3,17,0,90,0,18.4,1.8,3,4.2,35092,0,13483
2018-19,Bernd Leno,GK,Arsenal,1,21,0,90,0,37.8,3.8,5,4.8,131962,0,2637
2018-19,Alisson Ramses Becker,GK,Liverpool,2,18,0,90,0,14.8,1.5,1,5.9,1450343,0,50151
2018-19,David Button,GK,West Brom,9,29,1,90,2,31.2,3.1,4,4.0,110377,0,6876
2018-19,Ben Foster,GK,Watford,2,13,0,90,0,9.8,1.0,1,4.5,275692,0,27533
2018-19,Kasper Schmeichel,GK,Leicester,2,12,0,90,0,16.4,1.6,2,5.0,313154,0,22328
2018-19,Martin Dubravka,GK,Newcastle,3,18,0,90,0,26.2,2.6,4,5.0,35920,0,965
2018-19,Jordan Pickford,GK,Everton,2,14,0,90,0,15.6,1.6,2,5.0,870160,0,8937
2018-19,Hugo Lloris,GK,Spurs,1,11,0,90,0,11.8,1.2,1,5.4,296579,0,24247
2018-19,Jonas Lössl,GK,Everton,11,33,0,90,3,61.2,6.1,4,4.4,102681,1,4975
2018-19,Rui Pedro dos Santos Patrício,GK,Wolves,2,12,0,90,0,8.8,0.9,2,4.6,521041,0,5023
2018-19,Lukasz Fabianski,GK,West Ham,3,18,0,90,0,30.0,4.0,4,4.7,1075922,0,46802
2018-19,Alex McCarthy,GK,Southampton,2,13,0,90,0,22.0,2.2,3,4.5,185662,0,1903
2018-19,Kepa Arrizabalaga,GK,Chelsea,2,11,0,90,0,11.6,1.2,1,5.6,348640,0,8346
2018-19,Ben Foster,GK,Watford,0,4,0,90,0,9.8,1.1,2,4.5,250372,0,15860
2018-19,Mathew Ryan,GK,Brighton,3,13,0,90,0,22.2,2.2,3,4.5,301366,0,809
2018-19,Bernd Leno,GK,Arsenal,2,16,0,90,0,22.0,2.2,2,4.8,140787,0,5777
2018-19,Hugo Lloris,GK,Spurs,7,33,1,90,0,39.4,3.9,4,5.4,272261,0,8693
2018-19,Alisson Ramses Becker,GK,Liverpool,6,24,1,90,0,17.8,1.8,2,5.9,1417456,0,95620
2018-19,Ederson Santana de Moraes,GK,Man City,2,13,0,90,0,27.0,2.7,3,5.7,1457519,0,6703
2018-19,Vicente Guaita,GK,Crystal Palace,9,28,1,90,2,26.6,2.7,4,4.2,24420,0,11853
2018-19,Joe Hart,GK,Spurs,0,9,0,90,0,18.2,1.8,1,4.5,532127,0,20259
2018-19,Kasper Schmeichel,GK,Leicester,3,16,0,90,0,19.0,1.9,3,5.0,287987,0,5878
2018-19,Jonas Lössl,GK,Everton,3,25,0,90,0,41.8,4.2,7,4.4,99749,0,3277
2018-19,Jordan Pickford,GK,Everton,2,12,0,90,0,15.8,1.6,2,5.0,881201,0,9256
2018-19,Martin Dubravka,GK,Newcastle,1,18,0,90,0,33.2,3.3,4,5.0,36167,0,1511
2018-19,Rui Pedro dos Santos Patrício,GK,Wolves,3,15,0,90,0,23.4,2.3,3,4.6,532806,0,10577
2018-19,Hugo Lloris,GK,Spurs,1,11,0,90,0,13.4,1.3,1,5.4,267240,0,5884
2018-19,Jordan Pickford,GK,Everton,-1,9,0,90,0,15.0,1.5,2,5.0,898519,0,6100
2018-19,Alex McCarthy,GK,Southampton,3,14,0,90,0,25.0,2.5,4,4.5,187789,0,3691
2018-19,Jonas Lössl,GK,Everton,2,16,0,90,0,23.6,2.4,3,4.4,100356,0,5308
2018-19,Ben Foster,GK,Watford,11,34,1,90,3,52.4,5.2,7,4.5,237037,0,3223
2018-19,Ederson Santana de Moraes,GK,Man City,1,7,0,90,0,2.6,0.3,0,5.8,1534026,0,16318
2018-19,Vicente Guaita,GK,Crystal Palace,1,13,0,90,0,15.8,1.6,3,4.2,11418,0,3596
2018-19,Kepa Arrizabalaga,GK,Chelsea,2,13,0,90,0,10.4,1.0,2,5.6,353726,0,10891
2018-19,Kasper Schmeichel,GK,Leicester,10,32,1,90,3,33.4,3.3,5,5.0,285366,0,820
2018-19,Lukasz Fabianski,GK,West Ham,2,13,0,90,0,25.2,2.5,3,4.7,1042905,0,97644
2018-19,Mathew Ryan,GK,Brighton,1,11,0,90,0,8.6,0.9,1,4.5,315254,0,1521
2018-19,Martin Dubravka,GK,Newcastle,6,26,1,90,0,16.6,1.7,2,5.0,38015,0,4240
2018-19,Bernd Leno,GK,Arsenal,2,11,0,90,0,13.2,1.3,1,4.8,142055,0,10708
2018-19,Joe Hart,GK,Spurs,2,14,0,90,0,23.6,2.4,3,4.5,519571,0,13956
2018-19,Alisson Ramses Becker,GK,Liverpool,9,34,1,90,2,46.2,4.6,5,5.8,1307761,0,35216
2018-19,Rui Pedro dos Santos Patrício,GK,Wolves,2,19,0,90,0,31.0,3.1,5,4.6,529730,0,4783
2018-19,Alisson Ramses Becker,GK,Liverpool,2,10,0,90,0,2.2,0.2,2,5.7,1270776,0,32893
2018-19,Kepa Arrizabalaga,GK,Chelsea,1,13,0,90,0,8.0,0.8,1,5.6,353799,0,31245
2018-19,Bernd Leno,GK,Arsenal,2,14,0,90,0,20.6,2.1,4,4.8,135252,0,15864
2018-19,Mathew Ryan,GK,Brighton,1,9,0,90,0,6.8,0.7,1,4.6,326339,0,1142
2018-19,Alex McCarthy,GK,Southampton,1,12,0,90,0,17.4,1.7,2,4.5,186972,0,395
2018-19,Lukasz Fabianski,GK,West Ham,9,30,1,90,2,28.2,2.8,4,4.6,942775,0,32840
2018-19,Ben Foster,GK,Watford,1,13,0,90,0,12.8,1.3,1,4.5,243634,0,13234
2018-19,Hugo Lloris,GK,Spurs,6,24,1,90,0,1.8,0.2,0,5.4,270717,0,16769
2018-19,Martin Dubravka,GK,Newcastle,9,31,1,90,2,26.2,2.6,5,5.0,34161,0,1195
2018-19,Rui Pedro dos Santos Patrício,GK,Wolves,7,25,1,90,0,17.6,1.8,3,4.6,538111,0,2922
2018-19,Joe Hart,GK,Spurs,2,12,0,90,0,19.4,1.9,2,4.5,514931,0,13538
2018-19,Vicente Guaita,GK,Crystal Palace,5,22,1,90,0,17.4,1.7,2,4.2,7672,0,207
2018-19,Kasper Schmeichel,GK,Leicester,2,6,0,90,0,4.6,0.5,0,5.0,293988,0,2456
2018-19,Jonas Lössl,GK,Everton,3,16,0,90,0,27.0,2.7,4,4.4,97554,0,6783
2018-19,Jordan Pickford,GK,Everton,2,16,0,90,0,23.4,2.3,3,5.0,910861,0,6609
2018-19,Ederson Santana de Moraes,GK,Man City,2,14,0,90,0,13.0,1.3,1,5.8,1541379,0,16382
2018-19,Jordan Pickford,GK,Everton,1,14,0,90,0,14.6,1.5,2,5.0,940510,0,18454
2018-19,Ben Foster,GK,Watford,9,30,0,90,2,47.6,4.8,3,4.5,229900,1,1935
2018-19,Martin Dubravka,GK,Newcastle,2,15,0,90,0,32.0,3.2,4,5.0,33935,0,793
2018-19,Rui Pedro dos Santos Patrício,GK,Wolves,3,14,0,90,0,22.6,2.3,3,4.6,547617,0,2964
2018-19,Hugo Lloris,GK,Spurs,7,27,1,90,0,17.6,1.8,3,5.4,252467,0,5801
2018-19,Kasper Schmeichel,GK,Leicester,1,7,0,90,0,2.0,0.2,0,5.0,295525,0,1621
2018-19,Ederson Santana de Moraes,GK,Man City,2,12,0,90,0,19.2,1.9,3,5.8,1536664,0,8263
2018-19,Kepa Arrizabalaga,GK,Chelsea,7,26,1,90,0,24.2,2.4,4,5.5,316820,0,3426
2018-19,Alex McCarthy,GK,Southampton,3,15,0,90,0,27.6,2.8,3,4.5,191515,0,889
2018-19,Bernd Leno,GK,Arsenal,7,22,1,90,1,6.4,0.6,0,4.8,124446,0,16815
2018-19,Wayne Hennessey,GK,Burnley,2,11,0,90,0,18.0,1.8,3,4.5,397069,0,9521
2018-19,Mathew Ryan,GK,Brighton,3,16,0,90,0,24.8,2.5,3,4.6,345912,0,2165
2018-19,Jonas Lössl,GK,Everton,2,13,0,90,0,10.2,1.1,2,4.4,92090,0,2733
2018-19,Joe Hart,GK,Spurs,7,23,1,90,1,10.2,1.0,1,4.5,511536,0,6451
2018-19,Lukasz Fabianski,GK,West Ham,1,12,0,90,0,15.6,1.6,2,4.6,928558,0,67163
2018-19,Alisson Ramses Becker,GK,Liverpool,6,26,1,90,0,18.4,1.8,2,5.7,1242387,0,28069
2018-19,Hugo Lloris,GK,Spurs,3,15,0,90,0,28.2,2.8,4,5.4,250415,0,7324
2018-19,Bernd Leno,GK,Arsenal,2,22,0,90,0,24.6,2.5,5,4.8,103367,0,3448
2018-19,Alex McCarthy,GK,Southampton,2,18,0,90,0,33.0,3.3,5,4.5,194267,0,235
2018-19,Alisson Ramses Becker,GK,Liverpool,3,23,0,90,0,37.8,3.8,5,5.7,1223672,0,29617
2018-19,Jordan Pickford,GK,Everton,3,17,0,90,0,38.0,4.8,4,5.0,932329,0,23834
2018-19,Joe Hart,GK,Spurs,3,27,0,90,0,50.0,5.0,8,4.5,512418,0,3398
2018-19,Rui Pedro dos Santos Patrício,GK,Wolves,2,12,0,90,0,14.4,1.4,2,4.6,558133,0,1227
2018-19,Martin Dubravka,GK,Newcastle,2,14,0,90,0,19.6,2.0,2,5.0,33887,0,308
2018-19,Kepa Arrizabalaga,GK,Chelsea,1,13,0,90,0,5.4,0.5,0,5.5,331769,0,10413
2018-19,Kasper Schmeichel,GK,Leicester,5,22,0,90,1,42.2,4.2,6,5.0,300557,0,3062
2018-19,Ben Foster,GK,Watford,2,21,0,90,0,41.2,4.1,5,4.5,233706,0,682
2018-19,Ederson Santana de Moraes,GK,Man City,2,17,0,90,0,41.0,4.1,5,5.8,1567759,0,12970
2018-19,Wayne Hennessey,GK,Burnley,1,7,0,90,0,2.4,0.2,0,4.5,398504,0,24685
2018-19,Lukasz Fabianski,GK,West Ham,9,26,0,90,1,35.8,3.6,3,4.5,854234,1,44961
2018-19,Jonas Lössl,GK,Everton,1,8,0,90,0,6.8,0.7,0,4.4,91985,0,3334
2018-19,Mathew Ryan,GK,Brighton,3,14,0,90,0,22.0,2.2,3,4.6,353949,0,2415
2018-19,Jordan Pickford,GK,Everton,2,9,0,90,0,15.4,1.5,2,5.0,913356,0,18906
2018-19,Alisson Ramses Becker,GK,Liverpool,9,28,1,90,2,22.0,2.2,3,5.7,1192504,0,13181
2018-19,Hugo Lloris,GK,Spurs,0,11,0,90,0,18.8,1.9,2,5.4,244658,0,2541
2018-19,Bernd Leno,GK,Arsenal,2,13,0,90,0,23.4,2.3,4,4.8,101270,0,1996
2018-19,Kepa Arrizabalaga,GK,Chelsea,9,33,1,90,2,31.4,3.1,4,5.5,326353,0,10303
2018-19,Alex McCarthy,GK,Southampton,2,13,0,90,0,18.2,1.8,3,4.5,199951,0,334
2018-19,Ederson Santana de Moraes,GK,Man City,2,8,0,90,0,6.2,0.9,0,5.8,1577026,0,21480
2018-19,Wayne Hennessey,GK,Burnley,6,21,1,90,0,3.2,0.3,0,4.5,380136,0,31087
2018-19,Ben Foster,GK,Watford,1,7,0,90,0,0.6,0.1,1,4.5,242960,0,1832
2018-19,Joe Hart,GK,Spurs,3,24,0,90,0,53.4,5.3,7,4.5,527646,0,5662
2018-19,Martin Dubravka,GK,Newcastle,1,11,0,90,0,11.8,1.2,1,5.0,35382,0,1321
2018-19,Jonas Lössl,GK,Everton,2,16,0,90,0,31.4,3.1,4,4.4,91191,0,5343
2018-19,Kasper Schmeichel,GK,Leicester,6,22,1,90,0,3.6,0.4,0,5.0,300675,0,3461
2018-19,Mathew Ryan,GK,Brighton,2,10,0,90,0,7.0,0.7,1,4.6,360935,0,3998
2018-19,Lukasz Fabianski,GK,West Ham,8,32,1,90,1,24.6,2.5,4,4.5,808992,0,9190
2018-19,Rui Pedro dos Santos Patrício,GK,Wolves,1,7,0,90,0,3.2,0.3,0,4.6,589085,0,4847
2018-19,Martin Dubravka,GK,Newcastle,3,16,0,90,0,32.2,3.2,3,5.0,34957,0,2327
2018-19,Joe Hart,GK,Spurs,1,11,0,90,0,12.2,2.2,1,4.5,533708,0,39564
2018-19,Rui Pedro dos Santos Patrício,GK,Wolves,2,17,0,90,0,31.4,3.1,4,4.6,596653,0,20649
