Season,name,position,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,minutes,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,GW,match_date,team,opp_team_rating,team_rating
2019-20,Emiliano Martínez,GK,0,0,13,0,0.0,427,371,2,0,3.1,31.2,90,0,0,0,0,47,4,304855,2.0,3.0,0.0,1,37383,44266,6883,44,True,1,47,2020-07-26 15:00:00,Aston Villa,4,4.0
2019-20,Hugo Lloris,GK,0,0,10,0,0.0,340,374,1,0,0.8,8.2,90,0,0,0,0,47,1,317939,1.0,1.0,0.0,2,14015,17597,3582,53,False,0,47,2020-07-26 15:00:00,Spurs,3,2.0
2019-20,David de Gea,GK,0,0,25,1,0.0,235,376,0,0,2.3,23.0,90,0,0,0,0,47,3,867369,2.0,0.0,0.0,7,-15182,2056,17238,53,False,0,47,2020-07-26 15:00:00,Man Utd,1,1.0
2019-20,Aaron Ramsdale,GK,0,0,18,0,10.0,494,375,1,0,4.6,35.8,90,0,0,0,0,47,4,242100,3.0,1.0,0.0,3,2657,8082,5425,44,False,0,47,2020-07-26 15:00:00,Arsenal,3,2.0
2019-20,Alex McCarthy,GK,0,0,15,0,0.0,318,379,1,0,2.2,21.6,90,0,0,0,0,47,2,286303,1.0,3.0,0.0,2,4034,11285,7251,45,True,0,47,2020-07-26 15:00:00,Southampton,2,3.0
2019-20,Alisson Ramses Becker,GK,0,0,10,0,0.0,189,378,1,0,0.9,8.8,90,0,0,0,0,47,1,696011,3.0,1.0,0.0,2,-4380,6014,10394,62,False,0,47,2020-07-26 15:00:00,Liverpool,3,1.0
2019-20,Ben Foster,GK,0,0,12,0,0.0,366,371,3,0,1.8,17.8,90,0,0,0,0,47,2,264879,2.0,3.0,0.0,1,-6560,1903,8463,49,False,0,47,2020-07-26 15:00:00,Watford,2,4.0
2019-20,Rui Pedro dos Santos Patrício,GK,0,0,10,0,0.0,411,373,2,0,0.6,5.8,90,0,0,0,0,47,1,726576,0.0,2.0,0.0,1,-33259,1878,35137,53,False,0,47,2020-07-26 15:00:00,Wolves,1,2.0
2019-20,Vicente Guaita,GK,0,0,10,0,0.0,131,374,1,0,1.0,9.8,90,0,0,0,0,47,1,119552,1.0,1.0,0.0,2,-2914,806,3720,49,True,0,47,2020-07-26 15:00:00,Crystal Palace,2,3.0
2019-20,Willy Caballero,GK,0,0,25,1,0.0,112,373,0,0,1.0,10.2,90,0,0,0,0,47,1,18058,0.0,2.0,0.0,6,38,218,180,48,True,0,47,2020-07-26 15:00:00,Chelsea,2,1.0
2019-20,Tim Krul,GK,0,0,17,0,0.0,280,377,5,0,3.4,34.4,90,0,0,0,0,47,4,166177,0.0,5.0,0.0,1,-4745,792,5537,46,False,0,47,2020-07-26 15:00:00,Norwich,1,4.0
2019-20,Lukasz Fabianski,GK,0,0,13,0,0.0,388,380,1,0,1.7,17.4,90,0,0,0,0,47,3,166383,1.0,1.0,0.0,3,2149,4904,2755,49,True,0,47,2020-07-26 15:00:00,West Ham,4,4.0
2019-20,Jordan Pickford,GK,0,0,15,0,0.0,148,375,3,0,2.7,27.0,90,0,0,0,0,47,4,483833,3.0,1.0,0.0,2,2993,7161,4168,52,True,0,47,2020-07-26 15:00:00,Everton,4,3.0
2019-20,Kasper Schmeichel,GK,0,0,7,0,10.0,168,376,2,0,1.9,9.0,90,0,0,0,0,47,1,960330,2.0,0.0,0.0,1,-44584,2307,46891,55,True,0,47,2020-07-26 15:00:00,Leicester,1,1.0
2019-20,Nick Pope,GK,0,0,12,0,0.0,93,372,2,0,1.8,17.8,90,0,0,0,0,47,2,1799888,2.0,1.0,0.0,1,83302,97927,14625,52,True,0,47,2020-07-26 15:00:00,Burnley,3,2.0
2019-20,Martin Dubravka,GK,0,0,16,0,0.0,262,378,3,0,1.9,18.6,90,0,0,0,0,47,3,143407,3.0,1.0,0.0,2,-7646,788,8434,51,True,0,47,2020-07-26 15:00:00,Newcastle,1,3.0
2019-20,Mathew Ryan,GK,0,0,12,0,0.0,47,372,1,0,0.4,3.8,90,0,0,0,0,47,1,864021,2.0,1.0,0.0,2,-5903,6934,12837,47,False,0,47,2020-07-26 15:00:00,Brighton,2,3.0
2019-20,Alisson Ramses Becker,GK,0,0,14,0,0.0,189,364,3,0,2.3,22.6,90,0,0,0,0,46,2,698685,3.0,5.0,0.0,1,-12140,1250,13390,62,True,0,46,2020-07-22 19:15:00,Liverpool,1,1.0
2019-20,Kepa Arrizabalaga,GK,0,0,14,0,0.0,111,364,5,0,2.0,19.8,90,0,0,0,0,46,2,329261,3.0,5.0,0.0,0,-7245,616,7861,54,False,0,46,2020-07-22 19:15:00,Chelsea,1,1.0
2019-20,Lukasz Fabianski,GK,0,0,13,0,0.0,388,365,1,0,2.0,19.6,90,0,0,0,0,46,3,163524,1.0,1.0,0.0,3,-3969,989,4958,49,False,0,46,2020-07-22 17:00:00,West Ham,1,4.0
2019-20,David de Gea,GK,0,0,11,0,0.0,235,365,1,0,1.9,19.4,90,0,0,0,0,46,2,889949,1.0,1.0,0.0,2,-2166,5312,7478,53,True,0,46,2020-07-22 17:00:00,Man Utd,4,1.0
2019-20,Emiliano Martínez,GK,0,0,11,0,0.0,427,361,1,0,1.5,14.8,90,0,0,0,0,46,2,251394,0.0,1.0,0.0,2,29214,31923,2709,43,False,0,46,2020-07-21 19:15:00,Aston Villa,4,4.0
2019-20,Ben Foster,GK,0,2,36,0,0.0,366,369,4,0,5.4,53.8,90,0,0,1,0,46,6,275239,4.0,0.0,0.0,9,-11924,479,12403,49,True,0,46,2020-07-21 17:00:00,Watford,1,4.0
2019-20,Ederson Santana de Moraes,GK,0,0,18,1,0.0,212,369,0,0,0.6,6.2,90,0,0,0,0,46,0,1004908,4.0,0.0,0.0,6,-1263,11708,12971,60,False,0,46,2020-07-21 17:00:00,Man City,4,1.0
2019-20,Rui Pedro dos Santos Patrício,GK,0,0,27,1,0.0,411,370,0,0,1.8,18.4,90,0,0,0,0,46,3,782806,0.0,2.0,0.0,7,-5305,6442,11747,53,True,0,46,2020-07-20 19:15:00,Wolves,3,2.0
2019-20,Vicente Guaita,GK,0,0,14,0,0.0,131,370,2,0,2.3,22.8,90,0,0,0,0,46,3,123598,0.0,2.0,0.0,2,-1961,789,2750,49,False,0,46,2020-07-20 19:15:00,Crystal Palace,2,3.0
2019-20,Dean Henderson,GK,0,0,9,0,0.0,471,367,1,0,1.1,10.6,90,0,0,0,0,46,1,1212210,1.0,0.0,0.0,2,1359,15112,13753,52,True,0,46,2020-07-20 17:00:00,Man Utd,3,1.0
2019-20,Jordan Pickford,GK,0,0,24,1,10.0,148,367,0,0,2.0,9.8,90,0,0,0,0,46,0,479130,1.0,0.0,0.0,6,-3625,1117,4742,52,False,0,46,2020-07-20 17:00:00,Everton,2,3.0
2019-20,Mathew Ryan,GK,0,1,26,1,0.0,47,363,0,0,1.2,12.4,90,0,0,0,0,46,1,879825,0.0,0.0,0.0,7,900,8012,7112,47,True,0,46,2020-07-20 17:00:00,Brighton,3,3.0
2019-20,Martin Dubravka,GK,0,0,25,1,0.0,262,363,0,0,2.2,22.2,90,0,0,0,0,46,3,155504,0.0,0.0,0.0,7,-4294,959,5253,51,False,0,46,2020-07-20 17:00:00,Newcastle,3,3.0
2019-20,Hugo Lloris,GK,0,2,32,1,0.0,340,368,0,0,3.4,34.0,90,0,0,0,0,46,6,296615,0.0,3.0,0.0,10,-2258,2807,5065,53,True,0,46,2020-07-19 15:00:00,Spurs,1,2.0
2019-20,Kasper Schmeichel,GK,0,0,10,0,0.0,168,368,3,0,1.1,11.4,90,0,0,0,0,46,1,1015067,0.0,3.0,0.0,1,-22288,2715,25003,55,False,0,46,2020-07-19 15:00:00,Leicester,2,1.0
2019-20,Aaron Ramsdale,GK,0,3,38,0,0.0,494,362,2,0,6.5,64.8,90,0,0,1,0,46,6,239619,2.0,0.0,0.0,11,-510,3616,4126,44,True,0,46,2020-07-19 13:00:00,Arsenal,3,2.0
2019-20,Alex McCarthy,GK,0,0,30,1,0.0,318,362,0,0,2.9,29.2,90,0,0,0,0,46,3,290431,2.0,0.0,0.0,7,296,6452,6156,45,False,0,46,2020-07-19 13:00:00,Southampton,4,3.0
2019-20,Nick Pope,GK,0,0,24,1,0.0,93,366,0,0,1.4,14.4,90,0,0,0,0,46,2,1697170,2.0,0.0,0.0,6,78031,83631,5600,51,False,0,46,2020-07-18 16:30:00,Burnley,4,2.0
2019-20,Tim Krul,GK,0,0,24,0,0.0,280,366,2,0,4.8,47.8,90,0,0,0,0,46,7,173500,2.0,0.0,0.0,3,-2115,1010,3125,46,True,0,46,2020-07-18 16:30:00,Norwich,2,4.0
2019-20,Ben Foster,GK,0,0,11,0,0.0,366,360,3,0,0.6,6.2,90,0,0,0,0,45,1,285268,1.0,3.0,0.0,1,-9969,1226,11195,49,False,0,45,2020-07-17 19:00:00,Watford,4,4.0
2019-20,Lukasz Fabianski,GK,0,0,12,0,0.0,388,360,1,0,1.8,18.0,90,0,0,0,0,45,2,171211,1.0,3.0,0.0,2,1417,4340,2923,49,True,0,45,2020-07-17 19:00:00,West Ham,4,4.0
2019-20,Mathew Ryan,GK,0,0,18,0,0.0,47,359,1,0,2.3,22.6,90,0,0,0,0,45,4,875571,1.0,1.0,0.0,3,-2990,6359,9349,47,False,0,45,2020-07-16 19:15:00,Brighton,3,3.0
2019-20,David de Gea,GK,0,1,30,1,0.0,235,354,0,0,3.5,35.4,90,0,0,0,0,45,5,893794,2.0,0.0,0.0,8,-4980,4749,9729,53,False,0,45,2020-07-16 19:15:00,Man Utd,3,1.0
2019-20,Vicente Guaita,GK,0,0,13,0,0.0,131,354,2,0,2.5,25.4,90,0,0,0,0,45,3,124791,2.0,0.0,0.0,2,-4611,712,5323,49,True,0,45,2020-07-16 19:15:00,Crystal Palace,1,3.0
2019-20,Alex McCarthy,GK,0,0,9,0,0.0,318,359,1,0,1.1,11.4,90,0,0,0,0,45,1,305652,1.0,1.0,0.0,2,17365,20992,3627,45,True,0,45,2020-07-16 19:15:00,Southampton,3,3.0
2019-20,Kasper Schmeichel,GK,0,0,21,1,0.0,168,356,0,0,1.2,11.6,90,0,0,0,0,45,1,1037473,0.0,2.0,0.0,6,-26510,4010,30520,55,True,0,45,2020-07-16 17:00:00,Leicester,2,1.0
2019-20,Jordan Pickford,GK,0,0,11,0,0.0,148,355,1,0,0.4,4.0,90,0,0,0,0,45,0,488578,1.0,1.0,0.0,2,1854,5938,4084,52,True,0,45,2020-07-16 17:00:00,Everton,4,3.0
2019-20,Dean Henderson,GK,0,0,19,0,0.0,471,356,2,0,3.9,39.4,90,0,0,0,0,45,5,1197691,0.0,2.0,0.0,2,8414,20741,12327,52,False,0,45,2020-07-16 17:00:00,Man Utd,1,1.0
2019-20,Emiliano Martínez,GK,0,0,26,0,0.0,427,351,1,0,5.5,54.8,90,0,0,0,0,45,8,206452,1.0,2.0,0.0,4,7297,13425,6128,43,True,0,45,2020-07-15 19:15:00,Aston Villa,1,4.0
2019-20,Alisson Ramses Becker,GK,0,0,7,0,0.0,189,351,2,0,0.0,0.0,90,0,0,0,0,45,0,709364,1.0,2.0,0.0,1,-14809,2464,17273,62,False,0,45,2020-07-15 19:15:00,Liverpool,2,1.0
2019-20,Aaron Ramsdale,GK,0,0,11,0,0.0,494,357,2,0,1.9,19.2,90,0,0,0,0,45,2,237788,1.0,2.0,0.0,1,-4846,1814,6660,45,False,0,45,2020-07-15 17:00:00,Arsenal,1,2.0
2019-20,Rui Pedro dos Santos Patrício,GK,0,0,10,0,0.0,411,352,1,0,0.2,1.8,90,0,0,0,0,45,0,781952,1.0,1.0,0.0,2,-3854,6782,10636,53,False,0,45,2020-07-15 17:00:00,Wolves,2,2.0
2019-20,Martin Dubravka,GK,0,0,11,0,0.0,262,358,3,0,1.4,14.0,90,0,0,0,0,45,2,156763,3.0,1.0,0.0,1,-7878,827,8705,51,True,0,45,2020-07-15 17:00:00,Newcastle,2,3.0
2019-20,Hugo Lloris,GK,0,0,19,0,0.0,340,358,1,0,3.1,30.6,90,0,0,0,0,45,5,302037,3.0,1.0,0.0,3,2714,6057,3343,53,False,0,45,2020-07-15 17:00:00,Spurs,3,2.0
2019-20,Ederson Santana de Moraes,GK,0,0,14,0,0.0,212,357,1,0,1.4,14.0,90,0,0,0,0,45,2,1025182,1.0,2.0,0.0,2,17760,27374,9614,60,True,0,45,2020-07-15 17:00:00,Man City,4,1.0
2019-20,Nick Pope,GK,0,0,18,0,0.0,93,352,1,0,3.2,32.2,90,0,0,0,0,45,4,1583508,1.0,1.0,0.0,3,45102,54093,8991,50,True,0,45,2020-07-15 17:00:00,Burnley,2,2.0
2019-20,Kepa Arrizabalaga,GK,0,0,19,1,0.0,111,353,0,0,0.4,4.4,90,0,0,0,0,45,0,351611,0.0,1.0,0.0,6,6335,10537,4202,54,True,0,45,2020-07-14 19:15:00,Chelsea,4,1.0
2019-20,Tim Krul,GK,0,0,18,0,0.0,280,353,1,0,4.1,41.2,90,0,0,0,0,45,5,174208,0.0,1.0,0.0,3,-5152,783,5935,46,False,0,45,2020-07-14 19:15:00,Norwich,1,4.0
2019-20,David de Gea,GK,0,0,14,0,0.0,235,345,2,0,2.3,23.2,90,0,0,0,0,44,3,895089,2.0,2.0,0.0,2,-4568,9727,14295,53,True,0,44,2020-07-13 19:00:00,Man Utd,3,1.0
2019-20,Alex McCarthy,GK,0,0,12,0,0.0,318,345,2,0,1.7,17.2,90,0,0,0,0,44,2,272704,2.0,2.0,0.0,1,2090,10051,7961,45,False,0,44,2020-07-13 19:00:00,Southampton,1,3.0
2019-20,Aaron Ramsdale,GK,0,0,19,0,0.0,494,342,1,0,2.8,28.4,90,0,0,0,0,44,4,244389,1.0,4.0,0.0,3,-3848,3278,7126,45,True,0,44,2020-07-12 18:00:00,Arsenal,1,2.0
2019-20,Kasper Schmeichel,GK,0,0,11,0,0.0,168,342,4,0,0.8,8.2,90,0,0,0,0,44,1,1081553,1.0,4.0,0.0,0,34524,42969,8445,54,False,0,44,2020-07-12 18:00:00,Leicester,4,1.0
2019-20,Hugo Lloris,GK,0,0,14,0,0.0,340,348,1,0,2.6,26.4,90,0,0,0,0,44,3,294552,1.0,2.0,0.0,3,-1100,4413,5513,53,True,0,44,2020-07-12 15:30:00,Spurs,2,2.0
2019-20,Emiliano Martínez,GK,0,0,23,0,0.0,427,348,2,0,4.9,49.0,90,0,0,0,0,44,7,210414,1.0,2.0,0.0,3,18125,23788,5663,43,False,0,44,2020-07-12 15:30:00,Aston Villa,2,4.0
2019-20,Vicente Guaita,GK,0,0,27,0,0.0,131,341,2,0,4.3,43.2,90,0,0,0,0,44,7,132298,0.0,2.0,0.0,3,4037,7344,3307,49,False,0,44,2020-07-12 13:15:00,Crystal Palace,4,3.0
2019-20,Jordan Pickford,GK,0,0,16,0,0.0,148,350,3,0,3.4,33.6,90,0,0,0,0,44,4,481043,0.0,3.0,0.0,2,-1245,3527,4772,52,False,0,44,2020-07-12 11:00:00,Everton,2,3.0
2019-20,Rui Pedro dos Santos Patrício,GK,0,0,25,1,0.0,411,350,0,0,1.9,18.8,90,0,0,0,0,44,2,791396,0.0,3.0,0.0,6,-3721,10765,14486,53,True,0,44,2020-07-12 11:00:00,Wolves,3,2.0
2019-20,Mathew Ryan,GK,0,0,15,0,0.0,47,343,5,0,2.8,27.6,90,0,0,0,0,44,3,878838,5.0,0.0,0.0,1,-12797,4909,17706,47,True,0,44,2020-07-11 19:00:00,Brighton,1,3.0
2019-20,Ederson Santana de Moraes,GK,0,0,24,1,0.0,212,343,0,0,0.6,6.2,90,0,0,0,0,44,0,993758,5.0,0.0,0.0,6,27377,34301,6924,60,False,0,44,2020-07-11 19:00:00,Man City,3,1.0
2019-20,Dean Henderson,GK,0,1,32,1,0.0,471,347,0,0,2.7,27.2,90,0,0,0,0,44,4,1193869,0.0,3.0,0.0,8,-21737,10884,32621,52,True,0,44,2020-07-11 16:30:00,Man Utd,1,1.0
2019-20,Kepa Arrizabalaga,GK,0,0,15,0,0.0,111,347,3,0,1.3,13.4,90,0,0,0,0,44,1,330530,0.0,3.0,0.0,1,-2223,2809,5032,54,False,0,44,2020-07-11 16:30:00,Chelsea,2,1.0
2019-20,Nick Pope,GK,0,0,23,0,0.0,93,344,1,0,5.4,54.0,90,0,0,0,0,44,8,1526950,1.0,1.0,0.0,3,-14892,23585,38477,50,False,1,44,2020-07-11 14:00:00,Burnley,1,2.0
2019-20,Alisson Ramses Becker,GK,0,0,14,0,0.0,189,344,1,0,0.9,9.2,90,0,0,0,0,44,1,729842,1.0,1.0,0.0,2,2231,11082,8851,62,True,0,44,2020-07-11 14:00:00,Liverpool,2,1.0
2019-20,Tim Krul,GK,0,0,18,0,0.0,280,346,4,0,3.0,29.6,90,0,0,0,0,44,3,181070,4.0,0.0,0.0,1,-1909,3137,5046,46,True,0,44,2020-07-11 11:30:00,Norwich,4,4.0
2019-20,Ben Foster,GK,0,0,13,0,0.0,366,349,1,0,2.3,22.6,90,0,0,0,0,44,3,300464,1.0,2.0,0.0,3,-1528,9335,10863,49,True,0,44,2020-07-11 11:30:00,Watford,3,4.0
2019-20,Martin Dubravka,GK,0,0,14,0,0.0,262,349,2,0,2.6,26.4,90,0,0,0,0,44,3,168101,1.0,2.0,0.0,2,-1909,4705,6614,51,False,0,44,2020-07-11 11:30:00,Newcastle,4,3.0
2019-20,Lukasz Fabianski,GK,0,0,24,1,0.0,388,346,0,0,1.6,16.2,90,0,0,0,0,44,2,171661,4.0,0.0,0.0,6,12202,14210,2008,49,False,0,44,2020-07-11 11:30:00,West Ham,4,4.0
2019-20,David de Gea,GK,0,0,21,1,0.0,235,332,0,0,0.7,7.4,90,0,0,0,0,43,1,897374,3.0,0.0,0.0,6,-15506,6802,22308,53,False,0,43,2020-07-09 19:15:00,Man Utd,4,1.0
2019-20,Jordan Pickford,GK,0,0,14,0,0.0,148,336,1,0,2.4,24.0,90,0,0,0,0,43,3,482380,1.0,1.0,0.0,3,1110,4488,3378,52,True,0,43,2020-07-09 17:00:00,Everton,3,3.0
2019-20,Alex McCarthy,GK,0,0,14,0,0.0,318,336,1,0,2.4,24.0,90,0,0,0,0,43,3,272752,1.0,1.0,0.0,3,4718,9903,5185,45,False,0,43,2020-07-09 17:00:00,Southampton,3,3.0
2019-20,Aaron Ramsdale,GK,0,0,20,1,4.0,494,333,0,0,0.7,3.2,90,0,0,0,0,43,0,247887,0.0,0.0,0.0,6,-6334,1997,8331,45,True,0,43,2020-07-09 17:00:00,Arsenal,2,2.0
2019-20,Hugo Lloris,GK,0,0,23,1,0.0,340,333,0,0,1.5,14.6,90,0,0,0,0,43,2,296648,0.0,0.0,0.0,6,4868,7490,2622,53,False,0,43,2020-07-09 17:00:00,Spurs,4,2.0
2019-20,Alisson Ramses Becker,GK,0,0,11,0,0.0,189,334,1,0,1.2,11.8,90,0,0,0,0,43,1,724458,3.0,1.0,0.0,2,7360,12722,5362,62,False,0,43,2020-07-08 19:15:00,Liverpool,3,1.0
2019-20,Mathew Ryan,GK,0,0,22,0,0.0,47,334,3,0,4.7,46.8,90,0,0,0,0,43,5,893148,3.0,1.0,0.0,2,-8293,5379,13672,47,True,0,43,2020-07-08 19:15:00,Brighton,1,3.0
2019-20,Ederson Santana de Moraes,GK,0,0,28,1,10.0,212,337,0,0,2.5,15.0,90,0,0,0,0,43,1,962494,0.0,5.0,0.0,6,17353,24166,6813,60,True,0,43,2020-07-08 17:00:00,Man City,3,1.0
2019-20,Martin Dubravka,GK,0,0,19,0,0.0,262,337,5,0,3.8,38.0,90,0,0,0,0,43,5,168170,0.0,5.0,0.0,1,-15237,991,16228,51,False,0,43,2020-07-08 17:00:00,Newcastle,1,3.0
2019-20,Nick Pope,GK,0,1,30,1,0.0,93,340,0,0,3.4,33.6,90,0,0,0,0,43,4,1555197,1.0,0.0,0.0,8,18746,33181,14435,50,False,0,43,2020-07-08 17:00:00,Burnley,4,2.0
2019-20,Rui Pedro dos Santos Patrício,GK,0,0,12,0,0.0,411,338,1,0,1.8,18.0,90,0,0,0,0,43,2,794583,0.0,1.0,0.0,2,-634,10813,11447,53,False,0,43,2020-07-08 17:00:00,Wolves,2,2.0
2019-20,Dean Henderson,GK,0,1,24,1,0.0,471,338,0,0,1.0,9.6,90,0,0,0,0,43,1,1217722,0.0,1.0,0.0,7,-20337,8551,28888,52,True,0,43,2020-07-08 17:00:00,Man Utd,2,1.0
2019-20,Lukasz Fabianski,GK,0,0,14,0,0.0,388,340,1,0,2.6,26.0,90,0,0,0,0,43,3,155154,1.0,0.0,0.0,3,3721,5017,1296,49,True,0,43,2020-07-08 17:00:00,West Ham,2,4.0
2019-20,Kasper Schmeichel,GK,0,1,21,0,0.0,168,331,1,0,4.5,43.4,90,0,0,0,0,43,6,1028668,1.0,1.0,2.0,5,-6652,9821,16473,54,False,0,43,2020-07-07 19:15:00,Leicester,2,1.0
2019-20,Emiliano Martínez,GK,0,0,18,0,0.0,427,331,1,0,3.2,31.8,90,0,0,0,0,43,4,192730,1.0,1.0,0.0,3,22787,26412,3625,43,True,0,43,2020-07-07 19:15:00,Aston Villa,1,4.0
2019-20,Ben Foster,GK,0,0,12,0,0.0,366,339,1,0,1.5,14.8,90,0,0,0,0,43,2,307530,1.0,2.0,0.0,2,20496,25368,4872,49,True,0,43,2020-07-07 17:00:00,Watford,4,4.0
2019-20,Kepa Arrizabalaga,GK,0,0,11,0,0.0,111,335,2,0,1.7,17.4,90,0,0,0,0,43,2,332981,3.0,2.0,0.0,1,2885,5619,2734,54,False,0,43,2020-07-07 17:00:00,Chelsea,3,1.0
2019-20,Vicente Guaita,GK,0,0,15,0,0.0,131,335,3,0,2.6,26.4,90,0,0,0,0,43,3,125919,3.0,2.0,0.0,2,-2113,1583,3696,49,True,0,43,2020-07-07 17:00:00,Crystal Palace,1,3.0
2019-20,Tim Krul,GK,0,0,16,0,0.0,280,339,2,0,2.2,21.6,90,0,0,0,0,43,2,182454,1.0,2.0,0.0,1,-1981,2346,4327,46,False,0,43,2020-07-07 17:00:00,Norwich,4,4.0
2019-20,Jordan Pickford,GK,0,0,11,0,0.0,148,329,1,0,2.0,19.6,90,0,0,0,0,42,2,479877,0.0,1.0,0.0,2,-4052,2428,6480,52,False,0,42,2020-07-06 19:00:00,Everton,2,3.0
2019-20,Hugo Lloris,GK,0,3,26,1,0.0,340,329,0,0,2.3,23.4,90,0,0,0,0,42,3,288867,0.0,1.0,0.0,10,-2721,4120,6841,53,True,0,42,2020-07-06 19:00:00,Spurs,3,2.0
2019-20,Alex McCarthy,GK,0,3,33,1,0.0,318,328,0,0,5.4,54.2,90,0,0,0,0,42,6,263751,0.0,1.0,0.0,11,-10825,4064,14889,45,True,0,42,2020-07-05 18:00:00,Southampton,1,3.0
2019-20,Ederson Santana de Moraes,GK,0,0,21,0,0.0,212,328,1,0,2.4,23.6,90,0,0,0,0,42,3,941306,0.0,1.0,0.0,3,5648,17470,11822,60,False,0,42,2020-07-05 18:00:00,Man City,3,1.0
2019-20,Alisson Ramses Becker,GK,0,2,32,1,0.0,189,324,0,0,2.9,28.8,90,0,0,0,0,42,3,715193,0.0,2.0,0.0,9,550,10481,9931,62,True,0,42,2020-07-05 15:30:00,Liverpool,4,1.0
2019-20,Lukasz Fabianski,GK,0,0,14,0,0.0,388,326,2,0,1.1,11.0,90,0,0,0,0,42,2,150850,2.0,2.0,0.0,1,2753,4452,1699,49,False,0,42,2020-07-05 13:15:00,West Ham,3,4.0
2019-20,Martin Dubravka,GK,0,0,19,0,0.0,262,326,2,0,3.7,37.2,90,0,0,0,0,42,5,183830,2.0,2.0,0.0,2,-5497,4127,9624,51,True,0,42,2020-07-05 13:15:00,Newcastle,4,3.0
2019-20,Dean Henderson,GK,0,0,15,0,0.0,471,321,1,0,1.8,17.6,90,0,0,0,0,42,3,1234365,1.0,1.0,0.0,3,-15248,17528,32776,52,False,0,42,2020-07-05 11:00:00,Man Utd,2,1.0
2019-20,Nick Pope,GK,0,0,14,0,0.0,93,321,1,0,1.5,15.4,90,0,0,0,0,42,2,1541433,1.0,1.0,0.0,2,60677,71069,10392,50,True,0,42,2020-07-05 11:00:00,Burnley,2,2.0
2019-20,Kepa Arrizabalaga,GK,0,0,26,1,0.0,111,322,0,0,2.0,20.0,90,0,0,0,0,42,3,329984,0.0,3.0,0.0,7,1168,5486,4318,54,True,0,42,2020-07-04 19:00:00,Chelsea,4,1.0
2019-20,Ben Foster,GK,0,0,21,0,0.0,366,322,3,0,4.8,47.8,90,0,0,0,0,42,6,277877,0.0,3.0,0.0,3,-7912,4233,12145,49,False,0,42,2020-07-04 19:00:00,Watford,1,4.0
2019-20,Emiliano Martínez,GK,0,0,22,1,0.0,427,330,0,0,1.2,11.6,90,0,0,0,0,42,1,168128,2.0,0.0,0.0,6,27700,35242,7542,43,False,0,42,2020-07-04 16:30:00,Aston Villa,2,4.0
2019-20,Rui Pedro dos Santos Patrício,GK,0,0,12,0,0.0,411,330,2,0,1.8,18.4,90,0,0,0,0,42,2,791652,2.0,0.0,0.0,1,-3926,13129,17055,53,True,0,42,2020-07-04 16:30:00,Wolves,2,2.0
2019-20,Aaron Ramsdale,GK,0,0,21,0,0.0,494,325,5,0,3.1,30.8,90,0,0,0,0,42,6,253192,2.0,5.0,0.0,2,-9843,2692,12535,45,False,0,42,2020-07-04 14:00:00,Arsenal,1,2.0
2019-20,Vicente Guaita,GK,0,0,7,0,0.0,131,323,3,0,0.6,5.6,90,0,0,0,0,42,1,127740,0.0,3.0,0.0,1,-3728,1695,5423,49,False,0,42,2020-07-04 14:00:00,Crystal Palace,1,3.0
2019-20,David de Gea,GK,0,0,9,0,0.0,235,325,2,0,0.6,6.2,90,0,0,0,0,42,1,914236,2.0,5.0,0.0,1,12991,24363,11372,53,True,0,42,2020-07-04 14:00:00,Man Utd,4,1.0
2019-20,Kasper Schmeichel,GK,0,0,25,1,10.0,168,323,0,0,2.4,14.0,90,0,0,0,0,42,1,1035706,0.0,3.0,0.0,6,-6864,13556,20420,54,True,0,42,2020-07-04 14:00:00,Leicester,3,1.0
2019-20,Tim Krul,GK,0,0,13,0,0.0,280,327,1,0,1.0,10.2,90,0,0,0,0,42,1,184313,1.0,0.0,0.0,2,359,5039,4680,46,True,0,42,2020-07-04 11:30:00,Norwich,3,4.0
2019-20,Mathew Ryan,GK,0,1,26,1,0.0,47,327,0,0,1.1,11.2,90,0,0,0,0,42,1,905156,1.0,0.0,0.0,7,-8,13595,13603,47,False,0,42,2020-07-04 11:30:00,Brighton,4,3.0
2019-20,Ederson Santana de Moraes,GK,0,0,32,1,0.0,212,317,0,0,2.8,27.6,90,0,0,0,0,41,3,929534,0.0,4.0,0.0,7,-13123,5357,18480,60,True,0,41,2020-07-02 19:15:00,Man City,1,1.0
2019-20,Alisson Ramses Becker,GK,0,0,12,0,0.0,189,317,4,0,1.2,12.0,90,0,0,0,0,41,2,707320,0.0,4.0,0.0,0,-2380,6365,8745,62,False,0,41,2020-07-02 19:15:00,Liverpool,1,1.0
2019-20,Dean Henderson,GK,0,0,13,0,10.0,471,318,1,0,1.9,9.2,90,0,0,0,0,41,1,1243548,1.0,3.0,0.0,2,-38524,11962,50486,52,True,0,41,2020-07-02 17:00:00,Man Utd,2,1.0
2019-20,Hugo Lloris,GK,0,0,15,0,0.0,340,318,3,0,1.2,11.8,90,0,0,0,0,41,2,293659,1.0,3.0,0.0,1,8748,11653,2905,53,False,0,41,2020-07-02 17:00:00,Spurs,2,2.0
